*Parameters
ProblemName RBWQN50A200C200W2MM_S4546
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 200
seed_num 4546
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 44 15 1.000 749 674 21
2 13 18 1.000 912 856 24
3 29 27 1.000 708 627 16
4 39 16 1.000 634 748 24
5 33 36 1.000 661 579 20
6 1 8 1.000 609 846 18
7 35 45 1.000 777 662 19
8 27 9 1.000 744 626 23
9 30 15 1.000 774 809 23
10 18 48 1.000 635 960 22
11 35 39 1.000 1052 871 19
12 49 9 1.000 784 661 16
13 45 27 1.000 717 611 21
14 28 20 1.000 565 748 17
15 11 12 1.000 712 802 15
16 41 43 1.000 680 605 16
17 48 6 1.000 766 891 22
18 15 8 1.000 584 617 16
19 48 26 1.000 884 1023 23
20 34 22 1.000 746 786 24
21 23 18 1.000 570 637 16
22 19 21 1.000 617 916 21
23 43 13 1.000 744 726 15
24 25 20 1.000 560 886 22
25 19 24 1.000 762 1086 22
26 1 21 1.000 727 578 19
27 28 14 1.000 897 628 17
28 30 39 1.000 945 1140 21
29 3 44 1.000 640 797 17
30 31 23 1.000 862 911 19
31 33 23 1.000 986 914 23
32 37 50 1.000 524 564 16
33 38 34 1.000 429 545 15
34 38 26 1.000 667 779 20
35 44 26 1.000 775 865 18
36 32 22 1.000 664 726 17
37 40 2 1.000 642 748 20
38 42 25 1.000 680 761 22
39 10 41 1.000 790 908 20
40 43 6 1.000 682 845 25
41 49 31 1.000 674 671 23
42 2 43 1.000 509 651 17
43 31 35 1.000 782 722 23
44 19 38 1.000 729 1115 20
45 16 43 1.000 641 715 22
46 21 34 1.000 710 456 22
47 14 32 1.000 707 762 22
48 43 36 1.000 829 716 22
49 26 12 1.000 652 816 19
50 28 19 1.000 827 610 19
51 13 29 1.000 918 952 17
52 15 50 1.000 786 675 24
53 3 34 1.000 523 746 17
54 18 31 1.000 734 544 16
55 45 11 1.000 849 667 23
56 14 35 1.000 611 764 15
57 3 38 1.000 873 743 25
58 15 12 1.000 720 685 19
59 21 2 1.000 647 682 25
60 1 2 1.000 764 757 17
61 41 27 1.000 757 666 22
62 23 31 1.000 580 718 21
63 32 45 1.000 559 745 15
64 2 47 1.000 650 511 22
65 36 22 1.000 627 792 22
66 25 38 1.000 620 921 15
67 37 12 1.000 780 485 21
68 12 49 1.000 639 861 22
69 6 15 1.000 583 699 15
70 7 6 1.000 487 851 20
71 22 50 1.000 621 869 24
72 16 23 1.000 922 1044 22
73 4 5 1.000 1043 718 18
74 8 13 1.000 510 746 22
75 37 9 1.000 643 537 20
76 24 31 1.000 542 789 22
77 29 28 1.000 602 878 22
78 46 41 1.000 806 814 21
79 38 10 1.000 636 630 24
80 21 39 1.000 983 835 19
