*Parameters
ProblemName RBWQN60A240C180W2MM_S2161
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 60
num_arcs 240
num_commodities 180
seed_num 2161
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 43 51 1.000 762 803 17
2 23 11 1.000 464 883 24
3 5 58 1.000 917 598 24
4 27 51 1.000 846 762 24
5 42 25 1.000 762 869 24
6 27 19 1.000 649 611 15
7 3 44 1.000 996 664 19
8 57 14 1.000 602 1153 25
9 14 59 1.000 923 832 16
10 2 45 1.000 855 747 18
11 17 8 1.000 876 653 19
12 17 13 1.000 990 841 16
13 25 15 1.000 731 655 18
14 43 4 1.000 813 791 24
15 27 9 1.000 1013 718 23
16 21 9 1.000 812 819 24
17 43 5 1.000 837 1027 21
18 19 14 1.000 1149 1144 20
19 48 29 1.000 900 833 15
20 45 35 1.000 676 1024 17
21 3 25 1.000 812 789 16
22 11 28 1.000 878 868 15
23 34 2 1.000 714 642 18
24 18 2 1.000 641 758 15
25 14 35 1.000 734 754 18
26 38 46 1.000 767 870 16
27 26 28 1.000 730 889 15
28 46 34 1.000 827 702 19
29 34 14 1.000 983 782 19
30 29 36 1.000 631 661 20
31 48 10 1.000 877 754 15
32 3 40 1.000 849 768 23
33 9 36 1.000 696 725 18
34 47 57 1.000 661 891 22
35 8 36 1.000 771 768 17
36 60 26 1.000 836 955 20
37 21 41 1.000 791 755 17
38 6 29 1.000 715 644 22
39 45 20 1.000 1045 785 17
40 13 41 1.000 865 862 17
41 22 54 1.000 588 732 18
42 53 12 1.000 776 846 16
43 60 57 1.000 968 864 18
44 45 1 1.000 920 1011 18
45 58 29 1.000 771 809 15
46 53 43 1.000 780 912 22
47 30 8 1.000 716 850 19
48 3 48 1.000 827 711 19
49 11 32 1.000 892 738 24
50 10 47 1.000 950 884 20
51 38 20 1.000 941 879 19
52 24 48 1.000 888 799 23
53 13 37 1.000 799 903 18
54 27 1 1.000 847 863 21
55 60 43 1.000 1044 981 23
56 47 42 1.000 726 585 21
57 49 47 1.000 854 840 21
58 10 44 1.000 830 732 20
59 11 23 1.000 674 1058 21
60 18 17 1.000 935 721 21
61 36 34 1.000 689 634 23
62 24 32 1.000 870 855 18
63 32 13 1.000 791 1011 18
64 51 2 1.000 677 734 22
65 20 54 1.000 818 695 17
66 5 59 1.000 929 806 24
67 33 3 1.000 908 874 17
68 5 30 1.000 997 693 20
69 19 33 1.000 1158 1012 24
70 47 38 1.000 663 727 25
71 51 59 1.000 737 1030 18
72 5 35 1.000 978 516 22
73 15 9 1.000 729 870 20
74 48 4 1.000 687 826 15
75 25 12 1.000 720 907 23
76 49 34 1.000 887 633 24
77 21 11 1.000 830 663 25
78 58 11 1.000 871 702 21
79 37 55 1.000 773 932 19
80 40 25 1.000 1033 600 15
81 17 43 1.000 647 1070 16
82 12 47 1.000 801 797 23
83 31 39 1.000 1225 1077 17
84 44 52 1.000 651 899 21
85 36 48 1.000 713 702 21
86 5 19 1.000 593 857 24
87 39 37 1.000 859 757 23
88 47 52 1.000 578 807 24
89 15 12 1.000 650 1031 20
90 29 20 1.000 648 799 18
91 58 31 1.000 778 957 21
92 22 2 1.000 714 587 23
93 40 2 1.000 780 705 21
94 34 11 1.000 727 806 20
95 7 25 1.000 762 960 17
96 17 3 1.000 1132 705 23
97 2 48 1.000 817 769 18
98 27 43 1.000 794 1000 18
99 59 17 1.000 754 951 23
100 39 30 1.000 986 779 21
101 9 39 1.000 1041 808 25
102 1 10 1.000 1059 935 22
103 29 4 1.000 806 501 22
104 23 1 1.000 913 537 15
105 10 13 1.000 209 163 25
106 20 37 1.000 786 858 24
107 18 23 1.000 963 1038 24
108 40 12 1.000 924 895 23
109 16 51 1.000 736 561 18
110 22 19 1.000 724 540 16
111 3 50 1.000 935 805 22
112 37 8 1.000 641 890 21
113 36 47 1.000 739 912 17
114 47 5 1.000 798 810 25
115 24 7 1.000 969 817 23
116 47 14 1.000 689 788 22
117 49 31 1.000 745 885 24
118 14 60 1.000 742 768 15
119 52 1 1.000 780 905 22
120 49 7 1.000 828 714 21
121 25 32 1.000 870 592 18
122 26 47 1.000 988 946 21
123 32 59 1.000 792 909 18
124 54 28 1.000 1158 773 22
125 46 18 1.000 755 830 25
126 15 16 1.000 525 1000 24
127 21 55 1.000 593 945 17
128 10 59 1.000 725 1178 25
129 56 9 1.000 949 703 21
130 54 13 1.000 1017 906 17
131 60 48 1.000 600 1088 20
132 16 45 1.000 694 781 17
133 41 46 1.000 816 919 16
134 30 52 1.000 785 868 20
135 2 17 1.000 771 784 24
136 42 3 1.000 920 833 20
137 23 50 1.000 608 828 22
138 60 24 1.000 843 927 16
139 54 39 1.000 1209 725 22
140 3 13 1.000 1023 947 25
141 55 40 1.000 890 776 16
142 14 52 1.000 653 793 16
143 21 60 1.000 843 569 18
144 58 26 1.000 756 965 20
145 42 57 1.000 717 946 20
146 21 35 1.000 632 756 19
147 43 1 1.000 954 858 17
148 12 60 1.000 776 600 24
149 5 60 1.000 899 636 24
150 25 8 1.000 487 902 16
151 3 35 1.000 801 752 19
152 44 50 1.000 715 1006 24
153 12 32 1.000 578 693 15
154 30 46 1.000 701 987 25
155 44 54 1.000 812 690 23
156 34 7 1.000 830 844 19
157 20 38 1.000 844 706 16
158 29 51 1.000 719 727 22
159 3 59 1.000 797 1005 24
160 2 18 1.000 768 771 20
161 47 12 1.000 701 729 18
162 52 40 1.000 531 881 20
163 2 20 1.000 828 878 24
164 9 29 1.000 695 793 18
165 29 35 1.000 657 741 18
166 54 7 1.000 958 689 20
167 47 33 1.000 734 576 16
168 13 46 1.000 778 723 15
169 19 17 1.000 975 1071 16
170 38 44 1.000 674 927 20
171 42 11 1.000 1071 737 21
172 45 15 1.000 913 884 21
173 3 6 1.000 912 721 16
174 44 46 1.000 722 759 21
175 16 52 1.000 789 611 16
176 29 33 1.000 676 762 25
177 50 7 1.000 803 1059 16
178 56 3 1.000 1119 676 22
179 50 18 1.000 801 592 18
180 55 1 1.000 907 952 23
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 22 36 60 3 203 182
2 36 6 49 8 238 196
3 36 42 52 5 63 52
4 36 44 65 1 204 230
5 6 16 45 3 217 174
6 16 29 39 7 125 105
7 29 56 28 5 220 269
8 29 12 70 7 77 170
9 12 27 36 2 145 192
10 29 14 75 4 76 129
11 42 30 46 2 233 164
12 6 9 47 3 181 133
13 14 47 34 2 179 247
14 47 40 40 6 170 165
15 56 39 34 4 208 114
16 39 46 19 3 159 122
17 16 32 54 3 203 225
18 42 11 53 7 70 80
19 29 24 74 7 166 93
20 32 38 62 2 147 231
21 27 2 28 4 132 243
22 38 59 19 2 255 171
23 22 26 35 2 88 179
24 12 48 60 5 117 237
25 16 25 37 3 215 224
26 29 60 20 1 259 130
27 11 18 55 10 131 205
28 2 54 59 3 125 119
29 6 4 57 5 67 126
30 9 23 45 6 86 230
31 44 58 55 8 185 209
32 46 17 21 2 200 155
33 25 53 30 5 236 96
34 23 55 74 10 44 207
35 12 37 72 6 134 104
36 32 15 48 4 113 84
37 55 28 49 4 222 74
38 22 3 44 8 254 183
39 22 34 63 7 160 98
40 29 45 43 8 72 75
41 58 57 27 3 219 242
42 25 52 59 3 87 124
43 24 19 74 5 115 172
44 28 10 39 4 235 95
45 34 35 27 2 223 82
46 37 51 14 2 115 181
47 39 1 37 3 252 81
48 34 50 42 1 144 208
49 27 41 27 2 256 148
50 53 21 50 1 53 169
51 35 49 33 2 268 80
52 6 33 63 12 113 116
53 48 43 13 2 145 152
54 2 31 32 4 134 230
55 37 5 21 4 173 153
56 11 8 30 5 99 229
57 25 7 50 7 160 172
58 10 13 52 3 209 163
59 33 20 48 8 130 215
60 36 22 72 4 115 95
61 6 36 8 1 130 107
62 42 36 39 5 119 166
63 44 42 36 7 189 162
64 16 44 60 8 184 153
65 29 42 25 5 233 99
66 56 22 17 3 162 271
67 12 22 70 2 48 156
68 27 36 46 9 226 86
69 14 29 77 14 187 186
70 30 14 43 5 133 237
71 9 6 45 7 128 194
72 47 16 66 6 143 61
73 40 9 32 2 262 87
74 39 27 43 7 121 79
75 46 16 65 12 166 227
76 32 36 23 3 247 118
77 11 32 48 6 225 139
78 24 11 70 4 166 33
79 38 46 64 4 184 145
80 2 42 15 3 138 280
81 59 2 25 1 108 229
82 26 47 58 3 163 61
83 48 32 15 2 280 262
84 25 36 52 9 162 74
85 60 2 54 5 74 96
86 18 16 62 8 143 221
87 54 27 11 2 133 129
88 4 22 58 6 143 168
89 23 60 33 6 258 86
90 58 60 21 2 222 149
91 17 58 44 6 110 172
92 53 27 29 1 133 164
93 55 40 62 9 106 187
94 37 23 53 5 122 136
95 15 4 29 2 136 152
96 28 24 17 4 243 182
97 3 44 60 9 102 45
98 34 46 49 6 76 140
99 45 48 78 10 67 112
100 57 18 52 4 130 50
101 52 29 57 3 48 77
102 19 54 23 3 270 214
103 10 40 40 7 178 242
104 35 17 28 3 226 143
105 51 46 45 3 82 178
106 1 30 47 6 148 147
107 50 1 33 6 156 108
108 41 10 46 2 68 128
109 21 53 56 6 162 142
110 49 34 57 4 99 116
111 33 51 33 5 87 146
112 43 18 29 4 160 219
113 31 10 67 10 182 135
114 5 47 78 6 181 118
115 8 15 43 6 179 166
116 7 25 5 1 102 294
117 13 17 59 5 52 79
118 20 6 65 9 206 72
119 27 33 19 1 103 90
120 34 60 40 3 198 254
121 53 56 48 8 123 183
122 6 10 50 5 203 133
123 47 53 25 5 179 110
124 4 19 81 3 26 208
125 39 55 36 2 128 212
126 32 20 46 9 246 167
127 12 26 61 12 187 72
128 60 58 12 2 236 200
129 43 53 31 4 156 169
130 42 38 44 4 63 256
131 23 15 49 2 80 151
132 42 19 50 9 157 85
133 22 48 18 1 250 275
134 16 52 65 4 134 183
