*Parameters
ProblemName RBWQN40A160C120W2MM_S2415
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 40
num_arcs 160
num_commodities 120
seed_num 2415
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 29 32 1.000 708 557 24
2 6 38 1.000 642 502 22
3 6 2 1.000 713 596 25
4 30 32 1.000 587 689 18
5 39 37 1.000 706 793 17
6 8 10 1.000 695 648 22
7 6 11 1.000 706 505 23
8 10 5 1.000 571 725 18
9 20 29 1.000 501 756 21
10 1 36 1.000 588 655 18
11 14 6 1.000 892 980 19
12 7 36 1.000 646 614 16
13 34 33 1.000 478 846 22
14 12 21 1.000 715 1034 24
15 6 5 1.000 724 502 19
16 30 38 1.000 625 595 15
17 18 2 1.000 534 729 20
18 33 38 1.000 624 567 21
19 19 38 1.000 678 726 17
20 5 21 1.000 718 758 16
21 24 15 1.000 698 754 16
22 4 20 1.000 729 806 15
23 33 34 1.000 566 801 18
24 38 9 1.000 487 824 22
25 34 22 1.000 817 850 20
26 29 31 1.000 407 867 15
27 23 31 1.000 783 704 25
28 9 34 1.000 528 893 20
29 12 24 1.000 559 692 21
30 36 7 1.000 452 830 20
31 26 22 1.000 990 703 23
32 30 10 1.000 646 663 22
33 23 8 1.000 642 805 17
34 32 20 1.000 635 824 21
35 11 8 1.000 524 689 20
36 36 32 1.000 423 829 25
37 14 40 1.000 823 940 22
38 40 3 1.000 653 1044 21
39 39 26 1.000 483 881 16
40 10 14 1.000 708 867 25
41 17 13 1.000 713 830 25
42 16 2 1.000 601 689 17
43 24 13 1.000 587 789 18
44 33 15 1.000 870 696 22
45 26 17 1.000 496 793 22
46 30 40 1.000 778 690 25
47 18 20 1.000 649 795 21
48 27 20 1.000 634 801 19
49 4 32 1.000 506 759 15
50 14 38 1.000 698 845 24
51 21 6 1.000 586 870 18
52 30 21 1.000 621 838 17
53 33 27 1.000 600 889 19
54 28 17 1.000 503 791 15
55 32 26 1.000 447 837 18
56 21 26 1.000 682 574 20
57 34 4 1.000 701 807 15
58 16 37 1.000 590 837 21
59 17 22 1.000 939 773 22
60 13 21 1.000 623 814 17
61 20 14 1.000 645 823 15
62 27 28 1.000 797 684 21
63 30 33 1.000 512 817 23
64 2 30 1.000 593 863 24
65 17 34 1.000 740 869 17
66 32 12 1.000 853 705 17
67 1 38 1.000 657 535 23
