*Parameters
ProblemName RBWQN50A200C150W2MM_S5508
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 150
seed_num 5508
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 34 6 1.000 869 690 23
2 28 3 1.000 994 532 15
3 19 49 1.000 632 820 20
4 15 2 1.000 762 833 24
5 33 3 1.000 828 803 21
6 6 4 1.000 559 626 24
7 26 5 1.000 921 747 20
8 44 50 1.000 586 588 22
9 40 20 1.000 678 630 21
10 14 45 1.000 962 810 17
11 26 6 1.000 1035 1037 25
12 43 4 1.000 703 700 25
13 4 3 1.000 801 1040 15
14 36 12 1.000 805 794 25
15 2 46 1.000 564 861 16
16 31 12 1.000 580 503 15
17 2 11 1.000 733 626 16
18 34 50 1.000 815 627 20
19 7 24 1.000 657 600 17
20 31 45 1.000 898 825 17
21 8 10 1.000 1054 904 17
22 44 2 1.000 669 546 16
23 41 22 1.000 1029 511 23
24 13 44 1.000 539 731 17
25 25 24 1.000 661 610 16
26 7 39 1.000 750 541 21
27 32 2 1.000 905 661 17
28 18 27 1.000 892 664 24
29 25 12 1.000 714 508 19
30 15 50 1.000 832 574 15
31 49 6 1.000 875 710 25
32 49 3 1.000 650 844 17
33 8 40 1.000 1000 1065 17
34 30 29 1.000 878 701 20
35 23 26 1.000 681 648 19
36 33 10 1.000 771 661 16
37 48 15 1.000 606 784 19
38 43 19 1.000 839 620 17
39 43 24 1.000 721 812 24
40 50 31 1.000 753 482 17
41 22 7 1.000 724 846 24
42 2 37 1.000 668 648 19
43 45 39 1.000 692 870 22
44 48 25 1.000 922 656 25
45 27 20 1.000 723 681 19
46 19 8 1.000 867 780 18
47 24 30 1.000 881 848 15
48 8 42 1.000 1394 1112 25
49 12 35 1.000 717 755 20
50 45 27 1.000 801 782 19
51 37 48 1.000 604 603 17
52 3 2 1.000 697 851 25
53 28 25 1.000 762 858 15
54 33 11 1.000 1008 729 21
55 35 1 1.000 758 904 16
56 16 8 1.000 866 655 21
57 41 23 1.000 886 390 25
58 39 32 1.000 838 682 20
59 30 32 1.000 594 675 18
60 27 47 1.000 875 821 23
61 35 33 1.000 902 715 16
62 6 1 1.000 743 884 19
63 33 12 1.000 793 661 22
64 25 23 1.000 695 588 18
65 40 23 1.000 564 838 24
66 28 19 1.000 795 592 17
67 33 7 1.000 800 769 19
68 14 17 1.000 1129 874 25
69 11 38 1.000 714 745 20
70 41 27 1.000 713 745 18
71 19 41 1.000 714 743 20
72 12 28 1.000 505 638 23
73 8 41 1.000 1015 855 19
74 15 13 1.000 781 906 21
75 44 12 1.000 480 513 15
76 14 26 1.000 819 775 18
77 16 3 1.000 759 740 20
78 12 39 1.000 813 593 18
79 34 29 1.000 853 866 20
80 49 35 1.000 875 652 23
