*Parameters
ProblemName RBWQN50A150C150W2MM_S1116
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 150
num_commodities 150
seed_num 1116
arc_span 1
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 19 50 1.000 1038 551 18
2 2 41 1.000 883 638 17
3 48 11 1.000 1069 1014 20
4 26 18 1.000 821 796 22
5 36 8 1.000 904 864 19
6 11 14 1.000 1035 975 25
7 10 41 1.000 842 715 25
8 36 17 1.000 898 851 16
9 10 31 1.000 840 716 18
10 1 20 1.000 916 749 15
11 45 48 1.000 942 589 25
12 18 21 1.000 705 524 16
13 26 37 1.000 1129 778 21
14 37 25 1.000 1024 840 15
15 46 21 1.000 878 595 17
16 39 18 1.000 774 1003 18
17 37 49 1.000 926 967 23
18 34 35 1.000 997 910 24
19 21 8 1.000 1019 730 23
20 27 4 1.000 950 882 15
21 20 6 1.000 635 539 15
22 45 31 1.000 778 811 15
23 25 7 1.000 683 1057 22
24 6 14 1.000 818 891 16
25 9 42 1.000 1001 937 23
26 17 1 1.000 840 733 22
27 31 26 1.000 894 710 18
28 17 13 1.000 954 671 20
29 29 33 1.000 847 934 22
30 32 42 1.000 1162 637 20
31 42 36 1.000 987 929 18
32 25 31 1.000 721 947 24
33 23 5 1.000 942 819 21
34 35 3 1.000 1001 1190 21
35 23 16 1.000 1032 878 20
36 21 3 1.000 1040 909 19
37 26 49 1.000 1147 955 22
38 10 24 1.000 862 719 25
39 3 19 1.000 1026 944 22
40 27 48 1.000 721 1027 24
41 49 36 1.000 929 974 25
42 15 12 1.000 1148 938 16
43 7 18 1.000 916 886 15
44 28 15 1.000 1025 905 17
45 12 35 1.000 903 1244 25
46 30 21 1.000 646 700 16
47 44 28 1.000 942 860 16
48 12 1 1.000 913 943 21
49 7 44 1.000 202 143 16
50 1 46 1.000 905 877 19
51 39 10 1.000 1064 964 19
52 50 8 1.000 961 750 25
53 6 33 1.000 792 910 18
54 44 50 1.000 964 696 21
55 10 26 1.000 886 743 24
56 10 21 1.000 766 731 25
57 24 27 1.000 1100 780 24
58 36 26 1.000 1027 860 19
59 11 6 1.000 862 801 21
60 49 10 1.000 916 907 20
61 10 47 1.000 932 739 23
62 24 25 1.000 1086 856 15
63 12 32 1.000 927 1006 21
64 17 32 1.000 968 705 20
65 32 7 1.000 882 845 19
66 50 38 1.000 1115 538 21
67 15 2 1.000 1204 883 22
68 48 43 1.000 833 624 25
69 16 49 1.000 1105 729 20
70 43 38 1.000 896 737 23
71 23 18 1.000 658 993 17
72 31 12 1.000 821 1085 20
73 43 10 1.000 973 904 21
74 29 35 1.000 909 977 17
75 36 22 1.000 983 1003 18
76 50 25 1.000 1100 1044 23
77 43 1 1.000 845 833 16
78 48 27 1.000 903 898 22
79 33 29 1.000 1063 866 24
80 48 42 1.000 1023 765 16
81 17 5 1.000 978 675 23
82 25 20 1.000 805 851 25
83 15 47 1.000 969 926 17
84 27 42 1.000 861 1124 16
85 34 46 1.000 873 962 25
86 32 18 1.000 923 452 15
87 25 4 1.000 963 784 24
88 6 34 1.000 981 611 20
89 4 36 1.000 1123 1064 19
90 36 50 1.000 1087 929 25
91 24 43 1.000 662 699 15
92 31 20 1.000 753 832 18
93 11 25 1.000 1046 1052 15
94 44 47 1.000 882 819 25
95 16 13 1.000 1004 529 20
96 14 5 1.000 876 796 23
97 39 3 1.000 1007 921 20
98 29 30 1.000 667 740 25
99 43 17 1.000 692 1048 21
100 15 6 1.000 923 748 25
101 37 47 1.000 859 658 19
102 23 27 1.000 1151 810 19
103 30 26 1.000 988 592 17
104 8 12 1.000 985 884 15
105 16 6 1.000 632 512 15
106 24 11 1.000 1146 1048 24
107 41 4 1.000 778 851 24
108 22 41 1.000 608 1073 21
109 5 7 1.000 645 925 16
110 30 13 1.000 881 783 17
111 28 23 1.000 1019 754 16
112 38 22 1.000 917 842 21
113 48 8 1.000 856 673 25
114 44 36 1.000 975 881 19
115 47 2 1.000 905 728 15
116 20 2 1.000 849 779 15
117 47 9 1.000 917 854 17
118 45 22 1.000 892 790 25
119 28 2 1.000 1106 799 24
120 27 43 1.000 775 828 18
121 43 28 1.000 1242 875 25
122 38 47 1.000 918 828 23
123 39 29 1.000 1318 1085 20
124 3 18 1.000 715 780 15
125 28 10 1.000 1024 744 25
126 28 21 1.000 659 690 17
127 36 48 1.000 886 907 15
128 11 43 1.000 1109 623 22
129 19 25 1.000 976 1003 20
130 32 28 1.000 948 807 18
131 42 22 1.000 848 785 18
132 27 21 1.000 840 735 22
133 8 45 1.000 710 704 15
134 25 14 1.000 744 940 18
135 12 42 1.000 1330 1013 25
136 49 45 1.000 722 788 15
137 45 8 1.000 533 744 16
138 9 15 1.000 864 999 15
139 45 17 1.000 808 657 23
140 2 18 1.000 892 703 24
141 36 20 1.000 896 1074 19
142 21 12 1.000 905 1295 20
143 40 18 1.000 900 750 22
144 31 40 1.000 559 833 19
145 36 45 1.000 901 1083 19
146 39 26 1.000 866 950 15
147 15 46 1.000 1267 1085 17
148 3 41 1.000 731 833 21
149 6 15 1.000 1003 918 19
150 19 36 1.000 1053 688 16
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 30 8 46 5 209 166
2 8 18 66 11 186 215
3 8 40 59 7 144 120
4 8 38 70 7 214 51
5 18 5 20 3 204 111
6 18 6 36 4 213 172
7 5 20 47 9 99 163
8 5 45 34 6 241 113
9 45 17 37 6 248 230
10 20 10 59 5 206 106
11 45 16 49 9 181 128
12 45 1 25 4 200 259
13 20 44 61 11 127 103
14 6 48 62 5 110 139
15 30 28 60 1 208 217
16 5 47 70 5 135 96
17 16 13 64 7 80 115
18 10 46 49 8 185 198
19 20 27 51 7 219 85
20 10 23 48 3 226 147
21 10 34 26 1 203 233
22 38 31 58 3 90 175
23 23 11 33 3 105 137
24 23 22 46 7 55 124
25 47 9 39 5 150 73
26 9 29 50 5 141 77
27 28 2 30 6 262 103
28 17 50 52 2 193 56
29 13 49 52 4 224 120
30 34 41 40 3 201 147
31 31 21 64 6 169 60
32 41 43 49 4 129 57
33 41 3 44 3 67 75
34 3 14 65 10 132 216
35 34 19 40 3 220 239
36 41 12 13 2 131 259
37 41 32 41 7 83 86
38 3 7 71 2 32 213
39 10 15 48 9 56 176
40 27 26 73 14 27 159
41 16 37 62 9 45 62
42 48 4 67 1 180 32
43 10 25 39 6 145 237
44 17 39 16 2 146 273
45 4 36 33 3 143 125
46 37 35 17 3 179 183
47 12 42 41 3 168 238
48 32 33 29 2 196 109
49 8 24 51 10 61 123
50 8 30 49 9 128 207
51 18 8 53 10 184 77
52 40 18 59 7 108 68
53 38 8 44 4 215 122
54 5 30 30 3 80 79
55 6 40 91 9 70 63
56 20 8 46 5 95 142
57 45 6 71 5 89 161
58 17 6 82 7 72 59
59 10 17 62 9 197 138
60 16 10 64 5 46 197
61 1 38 62 12 50 95
62 44 6 67 4 128 137
63 48 1 82 6 157 43
64 28 6 72 9 119 49
65 47 48 56 4 135 158
66 13 17 72 7 60 134
67 46 16 16 1 184 140
68 27 38 12 1 253 172
69 23 17 36 6 229 104
70 34 20 46 7 131 178
71 31 47 60 3 49 76
72 11 10 47 9 207 88
73 22 20 65 11 141 220
74 9 44 57 7 127 175
75 29 34 39 2 99 250
76 2 17 39 5 63 122
77 50 6 72 5 218 30
78 49 10 33 5 125 189
79 41 8 67 10 182 208
80 21 17 43 5 76 245
81 43 30 14 2 136 147
82 3 31 54 4 143 239
83 14 8 37 6 209 108
84 19 14 44 6 68 62
85 12 43 42 1 148 86
86 32 21 46 2 97 56
87 7 44 69 5 202 143
88 15 7 59 12 183 118
89 26 43 51 5 227 130
90 37 38 38 8 186 138
91 4 9 37 3 110 153
92 25 47 39 6 101 85
93 39 9 21 2 122 141
94 36 1 69 13 202 222
95 35 27 17 3 159 203
