*Parameters
ProblemName RBWQN50A200C100W2MM_S3697
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 3697
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 44 9 1.000 649 626 24
2 49 40 1.000 771 741 18
3 12 29 1.000 795 764 22
4 31 30 1.000 182 159 23
5 34 38 1.000 669 805 17
6 21 43 1.000 1008 485 24
7 35 13 1.000 697 624 17
8 29 35 1.000 714 801 24
9 49 43 1.000 746 571 24
10 12 14 1.000 633 573 17
11 15 30 1.000 657 695 22
12 29 26 1.000 431 821 18
13 50 3 1.000 575 690 25
14 31 17 1.000 770 746 23
15 22 9 1.000 609 740 17
16 9 16 1.000 629 723 16
17 1 2 1.000 610 718 23
18 24 37 1.000 604 648 24
19 13 46 1.000 849 993 18
20 41 18 1.000 682 665 19
21 42 5 1.000 879 852 19
22 48 16 1.000 822 725 15
23 41 29 1.000 814 860 21
24 46 22 1.000 683 806 21
25 27 24 1.000 877 656 18
26 12 45 1.000 589 528 18
27 48 14 1.000 808 716 16
28 28 38 1.000 592 683 22
29 16 1 1.000 846 651 23
30 14 6 1.000 1085 943 22
31 41 37 1.000 710 672 22
32 28 21 1.000 799 744 20
33 23 27 1.000 685 644 17
34 45 32 1.000 601 640 16
35 13 25 1.000 601 700 15
36 2 16 1.000 660 712 18
37 38 28 1.000 573 641 20
38 25 4 1.000 934 732 25
39 4 12 1.000 712 855 25
40 50 7 1.000 653 644 18
41 16 15 1.000 515 828 17
42 42 30 1.000 777 791 21
43 14 42 1.000 898 816 15
44 36 16 1.000 853 643 20
45 6 5 1.000 687 672 24
46 45 16 1.000 720 649 23
47 41 24 1.000 738 757 17
48 29 45 1.000 697 476 22
49 6 4 1.000 902 693 21
50 49 21 1.000 788 800 21
51 1 23 1.000 599 710 23
52 11 7 1.000 910 603 24
53 38 43 1.000 450 712 21
54 40 45 1.000 745 626 16
55 50 29 1.000 717 899 21
56 9 4 1.000 1119 617 23
57 32 43 1.000 571 456 15
58 28 32 1.000 520 728 17
59 17 16 1.000 1009 795 25
60 18 37 1.000 584 670 19
61 30 12 1.000 555 537 15
62 12 11 1.000 674 766 25
63 29 48 1.000 587 875 24
64 10 47 1.000 671 815 19
65 44 39 1.000 574 517 15
66 4 43 1.000 631 726 19
67 4 14 1.000 608 858 19
68 9 42 1.000 610 741 18
69 36 40 1.000 663 1020 25
70 47 20 1.000 638 723 20
71 6 36 1.000 784 776 18
72 37 19 1.000 591 789 20
73 19 46 1.000 1064 1126 25
74 42 1 1.000 988 742 23
75 11 30 1.000 823 625 20
76 6 39 1.000 542 588 20
77 4 5 1.000 773 884 20
78 48 23 1.000 741 758 18
79 36 24 1.000 978 712 23
80 17 37 1.000 875 826 15
81 49 15 1.000 698 795 16
82 21 46 1.000 1215 962 24
83 39 48 1.000 700 669 15
84 14 4 1.000 1014 1029 18
85 6 49 1.000 492 544 18
86 29 31 1.000 697 705 22
87 34 33 1.000 771 857 17
88 20 16 1.000 648 622 18
89 35 50 1.000 682 759 17
90 49 32 1.000 621 870 24
91 17 9 1.000 810 795 16
92 21 22 1.000 762 819 22
93 38 25 1.000 657 466 17
94 41 15 1.000 570 883 23
95 1 38 1.000 737 570 22
96 13 23 1.000 709 408 16
97 29 33 1.000 645 720 18
98 37 44 1.000 633 558 16
99 27 43 1.000 487 782 24
100 38 26 1.000 722 430 20
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 23 25 25 2 175 158
2 25 38 69 8 150 32
3 25 12 34 7 108 157
4 38 18 43 2 194 171
5 18 43 37 4 110 180
6 18 13 50 2 54 110
7 43 9 57 4 62 92
8 23 50 67 1 118 205
9 18 8 67 10 125 69
10 12 45 72 13 78 183
11 45 28 67 9 75 145
12 12 17 31 1 217 208
13 8 7 25 1 258 205
14 38 30 39 4 238 160
15 9 37 62 3 107 105
16 7 6 41 4 165 253
17 50 49 54 8 49 64
18 13 5 3 1 115 261
19 28 3 43 8 176 120
20 6 46 70 11 219 179
21 6 20 36 4 225 142
22 30 27 78 15 38 77
23 5 32 67 7 49 45
24 23 41 32 4 236 158
25 32 33 29 4 96 159
26 12 24 28 5 83 272
