*Parameters
ProblemName RBWQN50A250C150W2MM_S7421
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 250
num_commodities 150
seed_num 7421
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 42 11 1.000 453 531 17
2 27 15 1.000 371 717 17
3 14 24 1.000 577 840 22
4 26 9 1.000 625 659 22
5 35 39 1.000 723 556 24
6 31 14 1.000 665 609 19
7 46 2 1.000 620 461 15
8 46 50 1.000 469 590 17
9 16 35 1.000 579 801 24
10 2 11 1.000 491 494 18
11 32 31 1.000 349 620 16
12 47 38 1.000 502 598 17
13 4 38 1.000 504 573 16
14 48 33 1.000 461 820 17
15 19 35 1.000 582 610 20
16 33 32 1.000 482 614 22
17 15 1 1.000 384 659 17
18 47 24 1.000 643 616 21
19 45 6 1.000 590 574 15
20 7 39 1.000 661 637 22
21 25 39 1.000 534 591 23
22 25 23 1.000 594 587 18
23 3 14 1.000 442 680 17
24 34 20 1.000 661 749 22
25 21 24 1.000 447 625 15
26 17 13 1.000 782 469 25
27 36 45 1.000 780 522 16
28 13 50 1.000 714 511 25
29 33 47 1.000 558 599 22
30 26 37 1.000 477 724 22
31 27 24 1.000 692 634 21
32 10 24 1.000 678 792 16
33 42 10 1.000 301 620 20
34 22 18 1.000 659 525 18
35 25 1 1.000 520 609 16
36 40 19 1.000 493 678 25
37 11 20 1.000 580 513 23
38 50 33 1.000 574 593 22
39 12 41 1.000 651 636 15
40 11 24 1.000 704 530 18
41 24 10 1.000 492 478 18
42 20 12 1.000 494 476 15
43 43 40 1.000 707 623 25
44 35 1 1.000 512 798 24
45 11 50 1.000 496 634 24
46 8 25 1.000 611 583 20
47 23 29 1.000 470 600 24
48 15 41 1.000 467 626 15
49 29 4 1.000 705 650 21
50 37 44 1.000 603 576 20
51 14 36 1.000 708 689 20
52 1 42 1.000 608 562 25
53 39 24 1.000 868 629 23
54 41 30 1.000 576 612 23
55 38 22 1.000 495 725 24
56 19 28 1.000 513 581 25
57 12 31 1.000 629 609 22
58 17 36 1.000 657 679 17
59 17 34 1.000 474 771 22
60 27 50 1.000 677 519 23
61 46 6 1.000 483 719 23
62 24 30 1.000 587 475 22
63 42 46 1.000 648 445 17
64 31 6 1.000 445 807 25
65 18 30 1.000 596 611 25
66 29 37 1.000 523 907 20
67 26 35 1.000 470 663 18
68 13 44 1.000 484 764 18
69 4 23 1.000 516 726 17
70 39 44 1.000 585 890 22
71 14 25 1.000 616 724 23
72 2 36 1.000 625 626 23
73 21 33 1.000 351 580 16
74 3 20 1.000 392 622 22
75 23 40 1.000 528 618 24
76 35 45 1.000 755 669 22
77 18 25 1.000 519 721 22
78 21 10 1.000 542 357 20
79 38 11 1.000 589 546 18
80 43 21 1.000 532 769 19
81 42 13 1.000 494 577 20
82 20 9 1.000 584 467 23
83 26 4 1.000 476 673 16
84 13 42 1.000 534 560 20
85 45 24 1.000 638 645 25
86 18 49 1.000 573 574 25
87 11 45 1.000 838 540 24
88 20 49 1.000 642 363 25
89 17 32 1.000 510 583 23
90 20 27 1.000 496 746 16
91 44 20 1.000 630 680 22
92 29 32 1.000 464 726 20
93 48 7 1.000 754 670 25
94 39 38 1.000 554 744 22
95 40 31 1.000 443 707 22
96 50 14 1.000 720 825 24
97 32 21 1.000 671 466 21
98 46 20 1.000 438 624 17
99 27 32 1.000 638 499 18
100 3 7 1.000 552 608 21
101 25 27 1.000 593 723 19
102 29 28 1.000 560 640 22
103 47 40 1.000 663 600 22
104 46 24 1.000 579 658 21
105 30 15 1.000 816 606 25
106 13 7 1.000 505 735 24
107 7 23 1.000 620 629 20
108 37 8 1.000 708 563 24
109 35 50 1.000 526 647 21
110 22 45 1.000 804 682 17
111 9 29 1.000 497 727 21
112 37 12 1.000 531 500 17
113 50 24 1.000 643 636 18
114 16 38 1.000 785 523 21
115 33 29 1.000 701 465 21
116 18 50 1.000 480 687 22
117 32 13 1.000 390 701 22
118 19 21 1.000 688 622 24
119 44 35 1.000 784 792 22
120 41 11 1.000 505 558 16
121 15 30 1.000 508 535 22
122 44 19 1.000 604 717 21
123 32 30 1.000 494 638 22
124 40 15 1.000 735 786 15
125 38 49 1.000 711 498 18
126 14 35 1.000 686 660 22
127 26 6 1.000 619 577 25
128 22 31 1.000 608 605 16
129 49 22 1.000 523 537 23
130 21 26 1.000 510 446 25
131 37 16 1.000 573 361 20
132 46 23 1.000 496 692 20
133 14 13 1.000 696 614 17
134 24 37 1.000 412 769 22
135 3 10 1.000 456 572 25
136 16 32 1.000 541 667 17
137 8 37 1.000 651 620 23
138 48 39 1.000 833 633 25
139 3 27 1.000 678 821 15
140 19 10 1.000 330 638 16
141 15 5 1.000 499 448 22
142 49 14 1.000 710 453 17
143 21 44 1.000 408 751 19
144 8 18 1.000 572 554 24
145 18 19 1.000 478 681 23
146 11 29 1.000 562 490 18
147 15 50 1.000 603 413 16
148 40 18 1.000 536 504 18
149 25 33 1.000 472 532 22
150 30 40 1.000 955 670 24
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 15 19 67 9 115 138
2 19 3 41 2 98 100
3 15 20 30 4 170 114
4 15 42 83 10 6 163
5 3 43 54 5 140 235
6 3 5 17 2 145 104
7 5 26 56 9 144 162
8 42 31 54 9 211 214
9 26 49 64 5 149 109
10 5 45 40 3 247 111
11 26 47 30 1 72 171
12 45 13 40 5 190 152
13 49 29 48 8 145 153
14 45 37 28 4 263 266
15 49 40 49 3 48 80
16 19 21 71 3 124 161
17 21 36 52 9 137 184
18 19 1 18 3 273 253
19 21 16 62 2 106 57
20 3 12 29 5 89 83
21 36 39 13 1 154 116
22 3 27 59 9 224 193
23 29 17 55 10 106 198
24 20 25 61 10 168 88
25 47 41 19 3 93 253
26 21 18 27 4 205 149
27 16 10 71 3 19 35
28 5 2 38 4 70 152
29 27 48 66 9 42 186
30 47 22 28 4 106 90
31 20 28 40 7 105 67
32 19 7 43 4 94 196
33 2 4 2 1 175 256
34 28 33 62 2 74 191
35 12 14 76 10 176 128
36 14 9 21 2 91 156
37 18 35 31 5 122 144
38 29 6 25 1 169 266
39 22 8 32 6 142 106
40 26 44 75 10 186 191
41 2 32 11 1 138 174
42 20 34 84 11 147 104
43 4 46 19 3 238 220
44 42 50 58 2 132 37
45 9 38 66 11 148 56
46 25 23 33 2 65 125
47 42 11 33 5 130 214
48 18 24 25 3 118 229
49 32 30 31 4 71 70
50 19 15 43 7 246 150
51 3 19 60 5 98 135
52 20 3 20 3 132 100
53 42 15 69 4 43 65
54 43 3 30 2 73 141
55 5 15 61 3 198 170
56 26 20 34 1 101 239
57 31 3 25 5 251 217
58 49 26 22 3 192 263
59 45 26 39 5 196 98
60 47 26 16 1 189 279
61 13 43 38 1 193 251
62 29 13 59 6 223 152
63 37 31 66 7 104 52
64 40 15 67 2 70 93
65 21 3 47 9 100 178
66 36 19 43 1 124 68
67 1 5 38 3 149 176
68 16 31 36 4 209 118
69 12 43 74 9 124 98
70 39 3 57 5 149 233
71 27 21 27 4 196 100
72 17 45 71 13 199 107
73 25 17 39 3 166 189
74 41 15 67 8 151 46
75 18 20 47 2 57 241
76 10 25 13 3 110 215
77 2 49 37 1 245 255
78 48 41 35 2 70 248
79 22 42 55 1 207 118
80 28 26 42 7 245 150
81 7 20 52 3 201 114
82 4 36 12 2 147 160
83 33 31 32 5 228 88
84 14 26 69 8 215 218
85 9 3 45 4 153 236
86 35 40 36 2 180 99
87 6 29 52 9 230 52
88 8 14 33 4 181 159
89 44 22 32 6 139 187
90 32 16 61 12 117 132
91 34 2 31 5 261 158
92 46 7 58 7 73 212
93 50 32 32 4 235 101
94 38 29 66 1 41 212
95 23 5 65 2 36 46
96 11 17 61 3 206 90
97 24 9 54 7 229 159
98 30 49 37 1 234 80
99 1 44 69 4 149 86
100 43 13 63 6 212 115
101 17 23 67 2 173 67
102 31 34 29 2 198 183
103 11 16 37 5 205 250
104 20 36 27 2 161 235
105 11 28 38 3 135 91
106 35 50 61 5 126 174
107 32 38 62 8 65 30
108 25 5 34 5 218 98
109 31 29 26 3 179 80
110 3 11 57 10 57 52
111 2 43 37 2 161 102
112 47 2 39 6 248 205
113 27 17 82 3 99 150
114 15 16 48 8 72 94
115 14 1 25 3 94 123
116 32 21 40 3 69 246
117 1 12 39 4 235 64
118 2 42 54 1 50 171
119 36 27 38 6 245 132
120 11 15 60 9 35 129
121 23 16 46 9 145 80
122 22 7 47 4 210 153
123 35 43 16 3 256 104
124 35 22 52 4 196 118
125 33 23 54 2 86 94
126 28 49 55 7 196 152
127 45 18 45 5 214 169
128 21 44 36 6 105 177
129 5 42 44 8 76 52
130 39 10 59 5 139 147
131 13 24 50 7 120 83
132 11 22 62 9 46 98
133 16 38 36 5 121 103
134 46 24 10 2 180 219
135 12 1 78 11 150 174
136 8 48 49 8 208 110
137 24 48 23 3 234 132
138 45 41 52 9 132 56
139 3 7 43 7 149 136
140 23 35 46 4 180 81
141 14 13 37 3 215 84
142 49 33 35 1 87 69
143 35 33 27 5 136 127
144 27 13 17 2 244 206
145 17 18 52 8 72 239
146 38 6 29 4 205 255
147 21 43 18 3 85 227
148 45 3 71 8 104 106
149 24 5 40 3 105 141
150 7 4 11 1 94 198
151 9 22 63 6 67 167
152 13 9 58 2 160 168
153 42 6 47 6 79 222
154 50 12 33 3 205 166
155 38 36 29 4 165 204
156 16 46 76 9 177 118
157 26 30 35 2 189 153
158 26 32 47 5 144 144
159 2 1 65 11 31 157
160 45 31 65 12 167 182
161 42 26 61 8 91 50
162 50 9 42 4 235 110
163 40 22 20 3 257 129
164 15 18 20 1 108 119
165 5 6 39 4 248 97
166 37 29 42 4 214 182
167 31 21 55 6 200 140
168 8 24 60 7 212 188
169 4 13 60 3 182 92
170 15 11 46 3 54 124
171 21 37 37 2 134 242
172 4 19 53 6 92 133
173 36 4 40 7 136 72
