*Parameters
ProblemName RBWQN40A160C120W2MM_S1448
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 40
num_arcs 160
num_commodities 120
seed_num 1448
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 36 7 1.000 690 711 23
2 9 5 1.000 970 846 23
3 24 4 1.000 873 574 16
4 24 34 1.000 871 803 18
5 23 25 1.000 878 654 19
6 33 18 1.000 847 599 21
7 7 4 1.000 658 596 23
8 18 5 1.000 975 538 23
9 18 14 1.000 654 613 18
10 23 28 1.000 1046 884 18
11 38 4 1.000 717 786 24
12 36 35 1.000 537 876 16
13 1 30 1.000 685 869 23
14 40 22 1.000 877 475 17
15 13 40 1.000 691 684 17
16 21 40 1.000 715 844 21
17 31 33 1.000 1006 824 21
18 27 17 1.000 813 463 19
19 35 26 1.000 588 746 18
20 16 14 1.000 686 689 22
21 30 31 1.000 845 583 18
22 20 21 1.000 908 902 15
23 35 2 1.000 746 570 24
24 8 32 1.000 1033 940 19
25 36 24 1.000 1064 739 22
26 20 15 1.000 1038 666 23
27 26 19 1.000 637 711 22
28 23 35 1.000 681 736 23
29 21 3 1.000 845 668 25
30 9 28 1.000 825 1009 16
31 32 16 1.000 887 673 25
32 35 33 1.000 869 657 23
33 6 3 1.000 794 515 20
34 17 13 1.000 822 598 24
35 18 2 1.000 633 606 20
36 8 40 1.000 969 747 25
37 16 28 1.000 914 996 21
38 22 35 1.000 615 682 19
39 35 27 1.000 736 552 25
40 34 36 1.000 900 621 23
41 32 25 1.000 942 653 23
42 36 17 1.000 945 558 25
43 7 12 1.000 604 615 24
44 9 25 1.000 674 813 17
45 26 2 1.000 628 565 16
46 23 4 1.000 875 482 16
47 40 23 1.000 691 526 23
48 18 6 1.000 957 779 19
49 31 29 1.000 1089 770 17
50 5 16 1.000 909 608 16
51 28 39 1.000 871 735 15
52 33 37 1.000 677 809 25
53 24 2 1.000 651 856 20
