*Parameters
ProblemName RBWQN50A200C100W2MM_S1287
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 1287
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 11 28 1.000 631 647 21
2 50 4 1.000 607 714 22
3 29 33 1.000 725 733 22
4 40 26 1.000 737 782 25
5 29 36 1.000 874 1066 23
6 41 50 1.000 640 584 21
7 37 29 1.000 733 657 21
8 39 18 1.000 762 739 21
9 5 25 1.000 772 694 22
10 25 42 1.000 657 794 24
11 24 6 1.000 680 635 23
12 13 47 1.000 630 638 18
13 28 26 1.000 964 813 24
14 28 36 1.000 1011 956 24
15 27 34 1.000 880 1014 22
16 19 20 1.000 582 814 24
17 4 34 1.000 854 701 18
18 40 17 1.000 588 635 19
19 7 25 1.000 729 700 19
20 43 22 1.000 603 829 25
21 50 31 1.000 751 694 21
22 40 10 1.000 631 670 17
23 10 40 1.000 679 672 22
24 12 1 1.000 720 799 20
25 1 38 1.000 887 567 24
26 17 19 1.000 738 826 15
27 3 18 1.000 733 842 23
28 48 35 1.000 707 866 18
29 41 31 1.000 572 758 18
30 37 27 1.000 612 783 16
31 2 4 1.000 790 754 16
32 17 32 1.000 704 956 24
33 47 7 1.000 628 606 18
34 44 10 1.000 708 642 16
35 14 42 1.000 769 613 16
36 31 15 1.000 990 865 25
37 33 6 1.000 591 638 21
38 26 15 1.000 874 749 22
39 19 9 1.000 617 794 16
40 14 6 1.000 700 789 19
41 44 3 1.000 620 695 18
42 8 5 1.000 977 705 24
43 6 35 1.000 781 744 20
44 27 40 1.000 819 806 21
45 22 9 1.000 750 641 24
46 29 35 1.000 855 788 20
47 3 37 1.000 858 796 18
48 16 46 1.000 639 657 17
49 3 5 1.000 969 735 21
50 25 12 1.000 748 764 24
51 26 24 1.000 970 617 17
52 43 33 1.000 792 955 22
53 34 50 1.000 675 729 22
54 35 22 1.000 532 816 19
55 33 46 1.000 882 496 22
56 46 44 1.000 650 703 17
57 36 14 1.000 600 628 18
58 48 6 1.000 830 567 16
59 28 6 1.000 631 729 15
60 37 44 1.000 680 691 16
61 28 14 1.000 657 800 19
62 15 27 1.000 840 516 15
63 48 24 1.000 613 880 18
64 30 15 1.000 682 591 22
65 16 29 1.000 716 603 18
66 11 47 1.000 696 851 23
67 14 13 1.000 741 655 16
68 37 45 1.000 821 789 17
69 36 34 1.000 677 733 21
70 8 18 1.000 656 917 21
71 26 36 1.000 1093 898 24
72 46 30 1.000 877 475 16
73 26 43 1.000 793 690 18
74 27 31 1.000 911 930 25
75 45 1 1.000 772 677 16
76 29 42 1.000 556 848 22
77 10 37 1.000 670 975 22
78 49 38 1.000 722 663 15
79 23 18 1.000 839 712 24
80 15 3 1.000 672 776 16
81 43 13 1.000 560 581 16
82 7 44 1.000 832 624 19
83 27 30 1.000 885 818 25
84 30 21 1.000 730 872 15
85 28 49 1.000 818 983 17
86 24 47 1.000 651 612 15
87 10 18 1.000 742 689 21
88 11 34 1.000 828 764 19
89 35 28 1.000 745 613 15
90 31 11 1.000 1184 952 20
91 29 41 1.000 718 810 16
92 11 35 1.000 709 700 25
93 39 47 1.000 796 513 19
94 36 43 1.000 503 603 19
95 39 28 1.000 698 836 15
96 49 1 1.000 672 635 23
97 34 33 1.000 683 581 18
98 34 26 1.000 861 885 25
99 45 6 1.000 709 789 17
100 39 46 1.000 765 659 22
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 50 18 95 5 160 125
2 50 40 52 9 224 224
3 40 41 71 8 225 218
4 50 30 56 4 218 117
5 50 16 91 17 27 33
6 40 17 30 2 137 141
7 41 1 74 4 30 150
8 50 48 57 2 81 141
9 40 4 55 3 165 233
10 30 11 42 6 95 223
11 16 42 90 4 69 113
12 40 14 41 8 172 159
13 48 10 48 6 100 119
14 41 22 60 3 49 187
15 4 9 34 7 156 268
16 17 24 73 13 77 85
17 9 20 42 1 76 254
18 40 39 36 3 125 155
19 48 29 30 5 183 131
20 1 13 55 8 76 82
21 40 43 24 2 165 219
22 4 37 76 2 117 178
23 4 3 32 5 122 237
24 22 15 57 6 73 71
25 43 2 44 3 61 125
26 2 12 36 2 263 260
27 9 46 35 2 120 85
28 1 49 49 3 235 171
29 48 45 57 8 129 123
30 39 35 69 5 64 221
31 11 34 48 5 148 158
32 40 28 29 6 238 269
33 16 47 29 4 211 96
34 15 7 70 11 144 141
35 43 33 61 6 161 68
36 12 25 20 1 205 168
37 11 6 24 4 276 225
38 18 38 82 4 195 154
39 12 23 15 2 172 107
40 28 19 70 7 134 171
41 13 26 51 1 156 195
42 40 44 71 12 69 100
43 10 5 74 13 126 37
44 45 8 36 3 267 75
45 38 31 36 2 169 200
46 22 27 16 1 135 236
47 12 21 35 4 176 208
48 11 32 65 5 93 207
49 34 36 9 2 105 280
50 18 50 80 2 96 100
51 40 50 54 10 64 166
52 41 40 36 1 90 146
53 30 40 60 11 194 112
54 16 50 78 7 100 180
55 17 30 41 7 170 197
56 1 17 84 10 88 23
57 48 17 46 4 214 254
