*Parameters
ProblemName RBWQN50A150C150W2MM_S7176
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 150
num_commodities 150
seed_num 7176
arc_span 1
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 28 47 1.000 633 729 18
2 6 40 1.000 1270 1135 18
3 50 1 1.000 933 849 17
4 37 42 1.000 843 793 17
5 50 22 1.000 1184 1294 22
6 18 34 1.000 966 800 22
7 29 33 1.000 999 790 23
8 50 12 1.000 791 985 23
9 47 18 1.000 1199 1074 15
10 23 1 1.000 987 956 19
11 32 7 1.000 1080 963 25
12 8 48 1.000 1141 834 21
13 38 45 1.000 914 781 22
14 40 43 1.000 792 709 18
15 28 38 1.000 411 817 16
16 13 39 1.000 1118 984 15
17 39 47 1.000 944 829 25
18 4 40 1.000 982 801 18
19 15 21 1.000 1106 625 22
20 31 30 1.000 689 789 16
21 7 11 1.000 885 895 23
22 43 40 1.000 1311 887 25
23 15 32 1.000 802 824 18
24 7 12 1.000 1033 893 15
25 7 10 1.000 1089 910 20
26 25 36 1.000 927 971 19
27 9 15 1.000 1096 1016 24
28 38 9 1.000 1164 754 16
29 41 27 1.000 963 855 17
30 2 43 1.000 654 908 21
31 26 13 1.000 1013 799 25
32 20 8 1.000 873 685 19
33 31 29 1.000 840 789 16
34 8 38 1.000 953 677 18
35 49 37 1.000 825 731 23
36 26 31 1.000 811 1012 23
37 44 48 1.000 1266 1212 15
38 28 36 1.000 811 588 24
39 49 48 1.000 890 899 23
40 28 50 1.000 802 584 20
41 32 42 1.000 942 650 23
42 16 8 1.000 857 648 16
43 17 49 1.000 1049 753 23
44 49 39 1.000 905 960 24
45 28 37 1.000 600 738 21
46 4 18 1.000 995 1021 20
47 18 48 1.000 1132 709 25
48 30 16 1.000 958 817 21
49 4 1 1.000 694 842 22
50 6 29 1.000 971 780 25
51 39 36 1.000 716 947 22
52 30 15 1.000 1023 806 15
53 12 40 1.000 991 1078 17
54 31 46 1.000 930 828 24
55 3 32 1.000 638 692 21
56 8 19 1.000 1116 910 17
57 7 35 1.000 1260 1158 17
58 6 31 1.000 1089 824 22
59 25 22 1.000 1379 1333 20
60 29 8 1.000 1101 586 24
61 24 20 1.000 1271 879 24
62 27 14 1.000 1364 1146 19
63 43 8 1.000 932 865 15
64 37 36 1.000 850 915 20
65 24 45 1.000 918 1208 16
66 12 42 1.000 1021 703 17
67 22 32 1.000 798 685 20
68 49 1 1.000 906 744 17
69 35 6 1.000 742 760 25
70 23 35 1.000 1239 1040 17
71 34 42 1.000 853 679 15
72 34 16 1.000 779 964 22
73 25 46 1.000 1084 1052 23
74 21 48 1.000 1072 1009 22
75 13 1 1.000 1049 869 18
76 26 16 1.000 893 970 15
77 20 49 1.000 955 799 22
78 46 16 1.000 373 237 20
79 24 6 1.000 943 1101 19
80 20 26 1.000 1040 826 22
81 48 38 1.000 753 826 24
82 42 8 1.000 898 930 25
83 28 30 1.000 659 612 16
84 39 34 1.000 864 1036 15
85 10 12 1.000 857 768 15
86 16 38 1.000 782 772 23
87 1 25 1.000 944 704 18
88 42 36 1.000 919 846 18
89 32 26 1.000 1024 795 19
90 38 25 1.000 937 938 15
91 25 48 1.000 1138 995 22
92 3 33 1.000 861 865 17
93 13 9 1.000 1077 1002 16
94 43 42 1.000 889 937 15
95 17 44 1.000 922 720 22
96 29 16 1.000 806 826 25
97 1 8 1.000 895 781 25
98 5 23 1.000 975 635 15
99 15 50 1.000 850 927 19
100 49 19 1.000 1087 790 22
101 29 35 1.000 1193 832 20
102 22 41 1.000 861 757 24
103 49 24 1.000 841 731 16
104 24 2 1.000 1368 1217 24
105 20 29 1.000 843 746 16
106 3 40 1.000 986 923 19
107 11 47 1.000 864 801 19
108 42 16 1.000 999 796 21
109 21 30 1.000 792 1019 15
110 26 11 1.000 824 851 20
111 34 47 1.000 686 894 19
112 6 16 1.000 258 112 25
113 45 22 1.000 1142 1369 15
114 7 40 1.000 1130 1201 18
115 29 10 1.000 809 871 21
116 37 45 1.000 950 929 17
117 10 37 1.000 717 721 16
118 48 17 1.000 811 707 20
119 20 15 1.000 1138 708 17
120 46 50 1.000 1367 916 25
121 39 7 1.000 954 1038 15
122 25 9 1.000 1125 846 15
123 28 15 1.000 862 719 20
124 26 23 1.000 1114 802 25
125 12 33 1.000 988 935 19
126 16 4 1.000 788 712 20
127 2 50 1.000 921 638 24
128 32 28 1.000 1177 970 19
129 49 35 1.000 1277 1000 21
130 28 5 1.000 813 450 21
131 34 25 1.000 774 903 24
132 25 1 1.000 1072 970 24
133 34 18 1.000 1114 1133 22
134 18 42 1.000 743 708 15
135 6 17 1.000 1209 798 19
136 28 7 1.000 876 912 25
137 7 4 1.000 982 934 23
138 26 21 1.000 1039 767 24
139 49 36 1.000 748 925 22
140 41 39 1.000 1032 892 17
141 7 20 1.000 1060 794 18
142 14 41 1.000 1023 792 24
143 43 47 1.000 748 951 17
144 23 5 1.000 1006 673 16
145 20 23 1.000 992 639 18
146 28 45 1.000 625 754 18
147 21 6 1.000 872 944 19
148 48 3 1.000 851 848 15
149 13 37 1.000 1011 881 23
150 3 7 1.000 999 916 22
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 32 30 27 3 206 194
2 32 31 51 3 110 164
3 31 29 78 4 198 91
4 29 5 54 9 240 121
5 31 3 55 7 196 52
6 3 27 55 6 167 128
7 27 16 21 4 182 267
8 29 47 35 3 75 100
9 16 10 25 4 114 133
10 16 40 60 2 201 124
11 30 17 40 5 242 205
12 47 45 29 4 151 114
13 16 25 23 3 171 105
14 29 4 36 4 158 129
15 16 44 13 1 270 202
16 10 12 35 5 225 185
17 4 20 62 7 102 67
18 12 36 64 10 141 108
19 27 19 55 3 213 126
20 10 7 37 2 122 224
21 40 18 61 12 73 124
22 29 1 18 1 202 179
23 5 2 20 4 228 276
24 2 49 19 3 152 91
25 2 33 46 4 193 181
26 20 50 84 12 50 18
27 50 37 70 4 102 161
28 50 34 47 4 170 114
29 33 26 44 5 202 210
30 32 28 34 4 268 88
31 40 38 39 8 139 108
32 36 13 82 12 198 169
33 37 39 65 13 119 185
34 4 21 61 4 234 78
35 26 6 38 1 226 175
36 17 41 80 9 148 45
37 33 46 58 4 133 208
38 2 22 18 3 201 204
39 41 11 60 11 53 174
40 4 23 50 3 220 115
41 5 42 59 12 138 202
42 42 43 43 6 145 148
43 27 15 28 5 77 84
44 15 14 51 3 153 213
45 2 9 67 2 195 54
46 34 24 27 3 249 256
47 17 48 28 3 88 127
48 28 8 42 5 98 100
49 33 35 43 2 187 75
50 30 32 69 9 122 34
51 31 30 55 9 139 170
52 29 32 75 1 115 125
53 5 30 69 9 167 102
54 3 29 50 9 64 97
55 27 32 26 2 279 254
56 16 32 63 4 97 208
57 47 32 58 7 95 189
58 10 16 31 4 154 183
59 40 32 20 3 283 200
60 17 31 63 5 169 116
61 45 5 58 8 140 135
62 25 16 31 6 128 221
63 4 10 24 5 94 124
64 44 25 31 6 222 223
65 12 45 34 3 237 254
66 20 29 60 6 225 43
67 36 17 79 7 169 134
68 19 32 36 7 128 158
69 7 3 42 4 212 218
70 18 10 62 12 220 211
71 1 31 91 18 9 33
72 2 4 10 1 190 143
73 49 4 29 6 93 179
74 33 29 71 4 111 191
75 50 27 49 5 144 161
76 37 1 50 2 131 180
77 34 29 23 1 84 226
78 26 47 50 3 143 170
79 28 4 27 4 90 182
80 38 29 33 2 231 92
81 13 19 19 4 271 207
82 39 28 18 4 124 225
83 21 5 24 4 193 93
84 6 16 19 4 258 112
85 41 20 77 2 43 215
86 46 6 58 4 115 125
87 22 40 70 5 116 140
88 11 37 9 2 159 275
89 23 11 71 6 48 52
90 42 11 81 3 23 66
91 43 42 83 7 199 54
92 15 5 56 3 47 154
93 14 33 60 6 209 42
94 9 6 16 2 178 202
95 24 15 30 6 179 191
96 48 4 44 4 119 84
97 8 49 35 1 82 114
98 35 34 53 6 59 246
99 36 45 61 12 202 71
100 11 13 72 6 135 118
101 12 24 57 7 220 113
102 19 48 51 2 182 66
103 36 44 68 3 182 52
104 11 24 41 3 233 93
105 38 25 54 5 170 97
106 49 33 73 10 108 135
107 38 21 67 2 168 74
108 38 46 29 4 196 119
109 21 9 44 7 90 159
110 22 16 59 5 115 89
111 13 26 55 4 149 136
112 28 6 56 3 73 50
113 29 36 46 4 58 238
114 4 43 79 8 67 160
115 42 44 60 9 238 198
116 11 6 47 4 215 197
117 40 44 35 4 228 191
118 28 38 29 3 153 195
119 12 5 25 5 118 145
120 34 4 28 2 148 246
121 38 41 33 2 252 149
122 9 33 41 3 147 245
123 18 33 55 1 208 174
124 45 11 61 7 163 98
125 18 48 34 6 136 165
126 28 29 59 8 49 46
127 11 38 34 5 73 171
128 42 12 40 8 126 135
129 26 30 28 3 86 155
130 10 42 67 7 191 178
131 5 17 20 2 272 139
132 14 43 74 12 132 149
133 3 42 74 4 129 83
134 35 17 58 5 234 80
135 48 3 37 2 250 112
136 43 41 77 5 128 130
137 40 10 38 3 238 167
138 38 12 61 11 221 170
139 35 2 40 6 133 74
140 4 38 61 3 135 62
141 41 23 49 7 163 67
142 40 50 46 5 124 105
143 35 11 42 6 149 69
144 29 37 34 5 121 166
145 10 28 48 4 132 163
146 4 8 46 4 214 59
147 22 30 64 5 135 174
148 38 13 40 5 204 164
149 18 4 25 2 167 186
150 33 27 52 8 133 160
