*Parameters
ProblemName RBWQN40A160C120W2MM_S2845
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 40
num_arcs 160
num_commodities 120
seed_num 2845
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 33 21 1.000 928 697 18
2 7 40 1.000 617 828 15
3 6 27 1.000 606 702 19
4 19 3 1.000 881 595 21
5 36 13 1.000 761 672 20
6 36 40 1.000 495 956 19
7 25 31 1.000 774 483 17
8 4 16 1.000 387 929 20
9 3 21 1.000 533 654 20
10 31 37 1.000 583 944 16
11 19 8 1.000 701 741 19
12 27 18 1.000 440 1026 16
13 37 16 1.000 919 768 21
14 17 19 1.000 779 648 17
15 7 15 1.000 911 830 20
16 2 25 1.000 782 781 17
17 11 26 1.000 775 771 17
18 27 4 1.000 759 774 16
19 32 29 1.000 710 783 22
20 29 1 1.000 802 493 19
21 24 38 1.000 674 596 21
22 8 28 1.000 683 808 22
23 6 24 1.000 661 838 19
24 34 36 1.000 729 885 24
25 22 2 1.000 942 612 16
26 11 12 1.000 719 1117 21
27 27 2 1.000 926 808 25
28 14 20 1.000 824 598 24
29 15 19 1.000 919 756 19
30 6 31 1.000 665 585 21
31 31 16 1.000 734 748 21
32 35 24 1.000 842 1023 20
33 26 10 1.000 1013 1068 18
34 29 23 1.000 579 882 18
35 2 5 1.000 611 705 18
36 34 16 1.000 682 837 22
37 30 16 1.000 832 918 21
38 11 10 1.000 910 1174 22
39 35 22 1.000 828 867 21
40 20 16 1.000 414 1060 16
41 35 3 1.000 826 653 18
42 32 34 1.000 677 1007 20
43 7 19 1.000 932 743 15
44 38 7 1.000 528 738 16
