*Parameters
ProblemName RBWQN70A280C210W2MM_S3668
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 70
num_arcs 280
num_commodities 210
seed_num 3668
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 7 65 1.000 848 730 20
2 40 62 1.000 688 844 19
3 36 35 1.000 526 833 22
4 59 14 1.000 915 842 25
5 22 32 1.000 651 922 22
6 68 67 1.000 583 1024 25
7 50 63 1.000 1019 822 21
8 42 64 1.000 668 816 18
9 57 8 1.000 537 509 15
10 18 36 1.000 778 561 20
11 13 66 1.000 576 692 23
12 35 17 1.000 860 700 20
13 35 33 1.000 701 679 15
14 27 7 1.000 851 739 20
15 39 24 1.000 715 791 18
16 58 31 1.000 766 711 18
17 50 47 1.000 600 694 18
18 26 36 1.000 657 759 15
19 27 17 1.000 784 744 25
20 35 68 1.000 713 764 25
21 67 57 1.000 707 779 23
22 19 22 1.000 875 775 23
23 44 35 1.000 742 900 18
24 20 10 1.000 1000 978 20
25 31 35 1.000 886 891 22
26 15 45 1.000 821 861 20
27 64 63 1.000 640 574 16
28 18 22 1.000 656 897 23
29 66 67 1.000 772 754 22
30 50 46 1.000 501 766 16
31 35 55 1.000 891 824 24
32 25 41 1.000 640 891 18
33 33 10 1.000 558 762 15
34 16 33 1.000 925 780 16
35 27 58 1.000 876 813 16
36 55 30 1.000 864 659 16
37 48 57 1.000 778 654 21
38 32 25 1.000 799 992 16
39 2 37 1.000 895 603 15
40 56 3 1.000 727 1000 21
41 6 62 1.000 585 963 17
42 11 10 1.000 813 642 24
43 22 31 1.000 862 654 24
44 62 54 1.000 860 750 23
45 18 26 1.000 739 916 23
46 54 14 1.000 725 782 16
47 29 48 1.000 772 620 15
48 54 31 1.000 595 1002 25
49 7 36 1.000 572 783 16
50 63 41 1.000 919 465 19
51 69 39 1.000 744 932 24
52 55 31 1.000 782 882 16
53 19 5 1.000 597 947 16
54 58 53 1.000 653 629 22
55 57 34 1.000 700 749 25
56 5 39 1.000 937 684 25
57 49 19 1.000 844 940 23
58 61 22 1.000 698 1081 24
59 18 17 1.000 807 713 21
60 36 8 1.000 410 798 16
61 67 23 1.000 505 731 25
62 47 53 1.000 416 818 16
63 54 45 1.000 859 860 19
64 34 17 1.000 628 822 16
65 17 55 1.000 910 717 15
66 33 43 1.000 643 724 17
67 20 36 1.000 828 1145 22
68 36 56 1.000 863 659 21
69 25 49 1.000 478 998 21
70 28 14 1.000 626 860 18
71 44 13 1.000 858 720 18
72 19 34 1.000 747 925 23
73 35 56 1.000 750 1008 21
74 6 2 1.000 895 719 25
75 39 20 1.000 886 841 18
76 61 54 1.000 819 728 18
77 57 7 1.000 720 645 21
78 36 68 1.000 777 506 22
79 46 18 1.000 665 865 24
80 15 39 1.000 888 589 23
81 46 6 1.000 1033 869 24
82 51 65 1.000 890 837 21
83 12 25 1.000 923 755 16
84 40 12 1.000 805 718 20
85 2 13 1.000 649 732 16
86 17 40 1.000 751 715 22
87 40 34 1.000 687 846 16
88 20 9 1.000 1031 1080 16
89 40 68 1.000 769 646 22
90 63 47 1.000 566 571 17
91 55 21 1.000 899 697 18
92 6 63 1.000 729 795 16
93 33 37 1.000 681 827 25
94 62 5 1.000 964 710 20
95 45 51 1.000 689 765 20
96 57 41 1.000 856 560 25
97 19 37 1.000 714 866 23
98 61 18 1.000 740 644 23
99 49 23 1.000 670 694 20
100 15 68 1.000 696 617 25
101 14 67 1.000 683 922 25
102 3 62 1.000 1017 894 18
103 38 4 1.000 768 923 16
104 33 40 1.000 752 796 20
105 46 12 1.000 914 750 24
106 11 22 1.000 638 911 16
107 6 13 1.000 766 674 22
108 58 8 1.000 470 808 22
109 14 48 1.000 827 622 18
110 67 19 1.000 781 817 15
111 60 30 1.000 692 746 17
112 55 29 1.000 943 611 21
113 12 38 1.000 876 699 21
114 8 61 1.000 745 597 15
115 1 4 1.000 807 934 25
