*Parameters
ProblemName RBWQN80A320C240W2MM_S5469
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 80
num_arcs 320
num_commodities 240
seed_num 5469
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 26 78 1.000 634 874 15
2 8 67 1.000 1282 782 15
3 25 43 1.000 738 837 20
4 19 48 1.000 1193 923 19
5 77 44 1.000 644 1065 20
6 62 8 1.000 989 1063 20
7 63 41 1.000 694 811 19
8 5 79 1.000 554 879 20
9 24 62 1.000 747 1008 22
10 21 6 1.000 752 817 21
11 15 9 1.000 554 809 22
12 6 14 1.000 746 1128 20
13 68 20 1.000 822 675 17
14 36 77 1.000 621 737 15
15 3 54 1.000 918 889 23
16 52 23 1.000 666 922 23
17 77 43 1.000 739 869 18
18 57 78 1.000 823 679 23
19 26 17 1.000 857 931 16
20 19 14 1.000 1175 748 22
21 71 6 1.000 545 1078 22
22 16 23 1.000 674 922 21
23 53 20 1.000 841 620 24
24 13 15 1.000 842 825 19
25 16 3 1.000 548 719 16
26 51 58 1.000 831 855 18
27 59 32 1.000 830 726 25
28 47 42 1.000 1010 797 21
29 80 73 1.000 750 740 18
30 38 59 1.000 943 955 23
31 5 25 1.000 724 523 16
32 32 53 1.000 948 1056 22
33 24 15 1.000 854 965 23
34 47 49 1.000 1186 907 17
35 69 42 1.000 726 787 22
36 46 3 1.000 718 692 15
37 5 36 1.000 724 907 17
38 77 8 1.000 928 883 25
39 39 13 1.000 815 732 25
40 47 48 1.000 1288 852 16
41 40 2 1.000 887 828 23
42 9 16 1.000 956 1207 21
43 47 46 1.000 999 734 19
44 17 22 1.000 506 992 21
45 42 53 1.000 874 1049 24
46 25 18 1.000 871 659 24
47 1 63 1.000 745 784 22
48 30 51 1.000 713 845 15
49 71 48 1.000 863 1189 19
50 49 47 1.000 737 787 21
51 1 24 1.000 960 925 25
52 45 73 1.000 711 693 20
53 29 76 1.000 905 1345 20
54 41 70 1.000 658 896 20
55 24 1 1.000 875 728 15
56 33 41 1.000 832 869 20
57 39 3 1.000 543 729 17
58 21 60 1.000 744 769 21
59 36 34 1.000 780 784 22
60 37 60 1.000 813 826 15
61 23 24 1.000 768 568 20
62 72 29 1.000 974 1267 21
63 9 58 1.000 855 1020 17
64 51 38 1.000 970 969 20
65 44 50 1.000 862 781 25
66 56 29 1.000 910 867 17
67 28 25 1.000 1094 918 24
68 61 19 1.000 959 567 19
69 54 43 1.000 649 795 17
70 8 43 1.000 1079 728 17
71 79 27 1.000 716 809 19
72 27 71 1.000 891 636 15
73 18 44 1.000 750 769 23
74 45 59 1.000 637 939 20
75 55 21 1.000 666 736 16
76 48 20 1.000 660 907 15
77 50 20 1.000 717 654 25
78 7 32 1.000 728 633 22
79 79 63 1.000 757 680 23
80 58 78 1.000 901 1080 24
81 75 28 1.000 1430 961 22
82 13 24 1.000 867 671 15
83 56 23 1.000 766 730 19
84 36 62 1.000 691 889 19
85 37 67 1.000 900 1069 21
86 2 70 1.000 645 834 21
87 55 70 1.000 775 831 24
88 4 72 1.000 1243 676 22
89 25 69 1.000 677 774 15
90 54 75 1.000 797 803 20
91 10 28 1.000 733 975 19
92 23 73 1.000 647 531 18
93 33 11 1.000 562 876 17
94 58 65 1.000 849 1060 16
95 51 46 1.000 686 771 19
96 55 53 1.000 676 1068 18
97 63 70 1.000 574 810 15
98 24 67 1.000 1049 829 22
99 47 20 1.000 917 798 22
100 37 78 1.000 790 904 21
101 35 46 1.000 659 618 18
102 29 48 1.000 982 1004 21
103 74 24 1.000 771 728 19
104 44 4 1.000 868 780 18
105 16 56 1.000 650 756 18
106 73 46 1.000 693 753 24
107 14 77 1.000 666 633 18
108 66 26 1.000 1035 768 25
109 34 7 1.000 915 947 20
110 19 3 1.000 667 916 20
111 40 12 1.000 880 779 23
112 34 54 1.000 879 996 15
113 21 46 1.000 662 809 17
114 16 10 1.000 759 878 20
115 16 5 1.000 869 919 25
116 62 38 1.000 1196 1205 15
117 11 77 1.000 648 702 22
118 78 63 1.000 804 803 21
119 20 28 1.000 1007 837 20
120 10 47 1.000 788 856 21
121 64 14 1.000 744 774 22
122 44 49 1.000 1005 867 19
123 41 74 1.000 699 860 20
124 25 21 1.000 773 666 22
125 26 70 1.000 738 882 25
126 27 5 1.000 972 714 16
127 4 71 1.000 933 696 22
128 55 78 1.000 806 716 16
129 4 1 1.000 570 881 18
130 13 49 1.000 828 965 20
131 1 75 1.000 639 1003 16
132 2 44 1.000 902 635 22
133 56 27 1.000 917 534 23
134 56 42 1.000 691 654 20
135 35 11 1.000 806 634 16
136 40 20 1.000 832 461 16
137 34 57 1.000 1079 1070 22
138 71 10 1.000 810 845 25
139 42 4 1.000 911 851 25
140 11 26 1.000 864 702 23
141 59 64 1.000 836 895 18
142 49 67 1.000 926 810 17
143 15 1 1.000 864 547 20
144 43 27 1.000 826 767 18
145 61 59 1.000 683 581 17
146 70 39 1.000 799 989 25
147 4 53 1.000 868 845 20
148 60 23 1.000 551 620 15
149 62 47 1.000 986 1028 18
150 41 55 1.000 717 891 21
151 27 10 1.000 647 912 23
152 30 48 1.000 1031 920 19
153 24 22 1.000 787 751 23
154 50 52 1.000 855 649 18
155 57 19 1.000 1007 712 20
156 32 21 1.000 772 729 21
157 80 60 1.000 840 861 23
158 35 47 1.000 859 546 23
159 63 39 1.000 699 838 22
160 37 69 1.000 1000 678 23
161 31 51 1.000 547 970 16
162 49 37 1.000 829 790 25
163 67 29 1.000 823 770 15
164 44 80 1.000 763 704 19
165 24 16 1.000 1064 1077 24
166 73 12 1.000 840 673 18
167 60 16 1.000 823 844 16
168 26 7 1.000 768 806 23
169 43 8 1.000 836 763 18
170 13 51 1.000 875 762 22
171 80 8 1.000 952 890 19
172 48 67 1.000 852 1028 15
173 25 8 1.000 786 849 18
174 17 70 1.000 795 861 18
175 77 30 1.000 883 1334 23
176 64 26 1.000 697 826 17
177 5 32 1.000 496 664 23
178 63 43 1.000 613 722 18
179 1 35 1.000 679 989 19
180 73 36 1.000 852 879 20
181 25 53 1.000 846 983 25
182 33 80 1.000 704 782 20
183 27 69 1.000 735 726 19
184 77 54 1.000 634 1067 17
185 3 27 1.000 857 904 19
186 79 55 1.000 625 829 21
187 53 32 1.000 671 747 22
188 58 4 1.000 905 1262 19
189 6 57 1.000 859 1015 15
190 18 32 1.000 445 728 18
191 73 58 1.000 943 677 24
192 2 8 1.000 590 964 21
193 78 69 1.000 926 629 20
194 2 33 1.000 542 993 18
195 67 1 1.000 768 732 20
196 19 46 1.000 972 717 25
197 18 23 1.000 568 847 22
198 54 36 1.000 824 1056 23
199 54 1 1.000 843 618 18
200 38 14 1.000 1191 876 19
201 48 71 1.000 893 959 19
202 38 76 1.000 1237 913 21
203 27 21 1.000 628 714 16
204 33 25 1.000 704 900 24
205 51 1 1.000 834 674 20
206 7 69 1.000 553 828 18
207 61 46 1.000 666 674 22
208 40 50 1.000 829 730 23
209 19 8 1.000 912 869 21
210 13 32 1.000 716 610 20
211 43 26 1.000 896 831 21
212 53 31 1.000 588 794 21
213 15 17 1.000 859 831 22
214 38 32 1.000 956 836 25
215 33 6 1.000 757 721 20
216 60 61 1.000 928 651 17
217 34 58 1.000 1026 942 20
218 51 26 1.000 982 672 23
219 14 32 1.000 762 551 22
220 77 37 1.000 818 998 23
221 52 39 1.000 853 909 25
222 33 13 1.000 724 742 15
223 32 17 1.000 1062 997 25
224 37 18 1.000 779 761 18
225 54 53 1.000 967 842 25
226 4 51 1.000 967 669 23
227 51 22 1.000 811 556 24
228 3 13 1.000 918 813 22
229 67 36 1.000 877 1108 25
230 18 33 1.000 724 792 17
231 76 29 1.000 725 737 18
232 47 30 1.000 1330 1008 23
233 53 40 1.000 952 553 18
234 48 3 1.000 910 582 17
235 4 48 1.000 1049 909 25
236 4 41 1.000 789 801 15
237 49 55 1.000 827 737 25
238 8 40 1.000 1052 769 23
239 39 6 1.000 708 618 16
240 3 15 1.000 754 977 15
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 42 63 62 2 169 231
2 63 31 64 9 69 97
3 63 73 26 2 274 249
4 63 60 34 5 161 165
5 31 23 19 3 108 124
6 73 46 32 4 96 194
7 23 56 63 8 59 209
8 60 61 64 5 80 68
9 23 76 31 5 81 260
10 63 7 12 1 98 263
11 76 78 67 3 76 101
12 31 69 22 3 117 271
13 60 5 30 2 101 239
14 56 64 70 6 122 72
15 73 32 49 4 236 242
16 69 25 33 4 175 178
17 5 44 76 3 39 84
18 73 43 50 7 225 209
19 42 52 68 8 196 196
20 61 12 43 6 137 94
21 78 59 27 4 247 257
22 64 27 20 4 273 228
23 69 18 60 10 174 140
24 5 41 42 6 198 69
25 7 36 38 7 119 237
26 42 70 78 5 129 130
27 5 75 7 1 234 185
28 12 71 23 3 281 144
29 18 45 67 6 94 126
30 70 53 46 1 108 194
31 52 20 13 3 100 204
32 76 34 26 2 273 261
33 61 74 50 6 239 137
34 73 22 30 4 84 124
35 18 58 65 7 158 90
36 70 1 52 2 182 168
37 18 49 53 3 212 238
38 61 15 80 4 50 123
39 18 39 38 8 130 155
40 76 50 49 2 220 83
41 18 11 46 4 104 130
42 31 77 58 3 126 235
43 27 9 38 7 172 197
44 56 29 72 6 55 199
45 12 37 70 2 59 30
46 50 8 35 7 237 266
47 70 54 18 3 254 286
48 27 4 45 8 228 98
49 15 13 38 2 90 82
50 37 72 55 8 218 109
51 31 21 45 6 114 76
52 43 10 74 8 98 221
53 36 80 58 3 89 136
54 25 14 44 2 238 219
55 9 6 55 2 177 228
56 10 66 50 3 135 105
57 56 19 35 4 187 140
58 10 40 45 9 165 206
59 71 38 23 1 222 144
60 64 24 50 10 176 58
61 77 35 42 1 121 233
62 71 57 15 1 257 245
63 4 33 49 7 190 67
64 25 3 60 11 207 147
65 57 51 73 13 98 57
66 35 26 12 1 282 108
67 5 68 87 6 55 119
68 76 62 30 2 95 195
69 66 16 23 3 222 195
70 10 67 44 8 230 63
71 35 65 80 7 26 77
72 65 30 12 1 278 293
73 49 17 30 4 112 117
74 21 55 71 2 77 114
75 16 48 48 4 151 80
76 43 47 71 14 188 29
77 50 2 32 2 179 163
78 7 79 48 6 225 174
79 62 28 52 9 167 165
80 63 42 41 6 63 147
81 31 63 60 3 202 233
82 73 63 36 5 226 144
83 60 73 62 8 56 43
84 23 73 23 5 90 106
85 46 31 50 1 154 233
86 56 23 35 2 87 263
87 61 73 56 9 85 44
88 76 60 36 1 163 89
89 7 42 31 3 81 215
90 78 46 32 5 89 245
91 69 78 73 5 87 76
92 5 60 42 2 94 220
93 64 73 54 6 123 125
94 32 60 60 4 235 183
95 25 63 54 6 141 165
96 44 31 43 2 183 60
97 43 69 83 2 180 100
98 52 42 80 14 57 105
99 12 61 41 5 198 146
100 59 69 36 7 251 159
101 27 63 40 5 218 251
102 18 63 34 4 218 170
103 41 63 30 2 88 226
104 36 73 56 7 171 83
105 70 43 35 5 145 98
106 75 59 36 1 261 214
107 71 23 22 4 90 256
108 45 27 69 5 144 92
109 53 71 50 6 179 67
110 20 59 47 4 104 57
111 34 52 28 3 172 136
112 74 20 52 10 154 229
113 22 34 40 2 107 141
114 58 32 47 7 113 224
115 1 69 62 10 162 164
116 49 32 54 6 50 80
117 15 27 52 4 222 140
118 39 61 51 5 96 57
119 50 69 60 2 201 51
120 11 31 61 9 178 46
121 77 45 52 7 181 62
122 9 1 47 5 129 96
123 29 76 54 7 227 84
124 37 50 59 3 82 235
125 8 64 30 5 259 225
126 54 18 24 5 123 120
127 4 22 64 2 82 176
128 13 15 62 9 104 195
129 72 59 48 2 211 198
130 21 32 16 2 186 130
131 10 21 73 4 100 102
132 80 37 52 5 206 242
133 14 9 27 1 202 198
134 6 52 48 9 237 149
135 66 56 36 3 185 219
136 19 77 67 4 211 166
137 40 60 27 4 258 118
138 38 20 74 2 143 130
139 24 74 58 11 197 109
140 35 11 93 13 70 32
141 57 60 39 2 107 258
142 33 61 75 3 108 154
143 3 22 67 4 132 161
144 51 54 66 1 215 65
145 26 18 69 2 48 172
146 68 10 34 2 74 181
147 62 34 32 3 76 128
148 16 18 46 8 169 172
149 67 3 58 10 63 201
150 65 40 41 6 129 179
151 30 62 28 2 138 192
152 17 67 46 4 110 233
153 55 22 52 4 135 111
154 48 63 28 2 180 233
155 47 12 48 6 223 142
156 2 70 30 1 229 221
157 79 11 69 7 29 207
158 28 58 47 6 248 111
159 16 25 69 8 150 36
160 64 60 41 2 226 147
161 46 24 49 8 227 84
162 50 9 39 7 105 78
163 78 42 53 11 131 242
164 42 3 44 7 111 233
165 76 75 58 5 137 164
166 49 36 62 12 186 98
167 10 42 48 8 83 245
168 74 3 60 4 161 51
169 44 10 53 9 142 168
170 73 3 55 5 121 75
171 50 13 21 4 249 275
172 5 79 61 1 206 212
173 30 9 65 4 232 161
174 15 73 37 6 97 157
175 50 64 23 1 132 85
176 51 25 91 3 128 122
177 14 22 61 11 52 112
178 61 40 65 8 193 36
179 69 77 19 3 277 99
180 73 21 40 6 193 255
181 66 6 19 1 228 279
182 15 33 51 2 88 104
183 74 40 31 1 146 141
184 54 35 92 10 175 89
185 64 50 50 8 182 53
186 70 20 33 3 149 119
187 73 57 47 8 201 226
188 20 21 74 11 183 39
189 7 51 11 3 223 276
190 29 77 69 3 140 139
191 74 18 30 1 94 75
192 64 77 53 9 169 138
193 70 18 26 5 108 231
194 66 40 39 6 213 184
195 53 33 37 2 117 212
196 7 20 70 4 216 153
197 76 70 28 1 101 111
198 78 9 34 1 121 233
199 28 20 61 11 229 183
200 46 56 66 7 219 229
201 64 23 27 3 273 124
202 52 68 88 9 119 81
203 80 47 38 7 118 264
204 11 63 28 2 91 105
205 23 13 61 7 128 179
206 59 7 60 12 109 110
207 74 65 39 7 122 102
208 35 32 54 6 162 50
209 23 51 54 5 89 238
210 73 9 24 4 93 125
211 2 18 17 3 214 113
212 65 44 72 8 156 57
213 31 20 64 4 37 111
214 49 53 58 8 73 60
215 14 8 56 7 132 92
216 23 59 33 3 229 183
217 2 78 44 4 133 178
218 37 57 19 4 256 255
219 21 69 53 6 229 212
220 6 68 41 6 91 122
221 76 58 65 6 157 216
222 60 68 46 1 75 66
223 5 17 70 13 157 36
224 48 33 26 2 276 126
225 53 1 41 1 73 125
226 27 74 58 8 153 111
227 21 79 19 2 179 225
228 3 66 18 3 208 239
229 13 77 38 5 101 80
230 35 27 41 3 168 241
231 14 77 53 5 54 195
232 25 27 55 11 183 211
233 52 80 38 5 200 165
234 33 54 27 3 264 130
235 58 75 54 9 192 220
236 79 64 29 5 121 182
237 5 61 79 8 200 172
238 4 61 58 6 192 223
239 15 46 38 3 159 72
240 4 56 44 6 183 84
241 73 74 19 3 109 237
242 15 50 62 7 228 51
243 24 20 37 4 253 90
244 35 71 63 2 73 107
245 74 6 45 9 146 220
