*Parameters
ProblemName RBWQN50A150C150W2MM_S8958
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 150
num_commodities 150
seed_num 8958
arc_span 1
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 32 22 1.000 961 826 25
2 41 10 1.000 1191 1063 23
3 39 43 1.000 955 732 23
4 45 25 1.000 841 1049 19
5 47 12 1.000 895 823 25
6 14 26 1.000 1066 1251 24
7 42 38 1.000 995 633 22
8 47 26 1.000 897 1140 19
9 11 23 1.000 1097 887 17
10 21 13 1.000 940 856 22
11 34 33 1.000 757 729 18
12 16 40 1.000 1243 1028 24
13 4 19 1.000 807 960 25
14 10 29 1.000 1249 962 16
15 22 46 1.000 985 1067 16
16 32 5 1.000 955 956 23
17 1 33 1.000 985 713 20
18 24 9 1.000 805 838 17
19 46 19 1.000 858 890 22
20 26 32 1.000 1194 960 24
21 25 43 1.000 922 997 19
22 41 47 1.000 1115 916 18
23 40 48 1.000 1155 737 15
24 46 8 1.000 1102 684 21
25 14 1 1.000 866 664 15
26 20 27 1.000 885 637 25
27 4 45 1.000 1046 1360 21
28 46 29 1.000 967 1113 23
29 49 25 1.000 847 692 25
30 49 41 1.000 767 925 20
31 18 40 1.000 1338 929 19
32 10 11 1.000 950 938 24
33 13 8 1.000 981 603 24
34 13 5 1.000 895 678 24
35 39 44 1.000 1032 811 15
36 2 44 1.000 1158 1211 16
37 47 50 1.000 910 830 23
38 44 35 1.000 906 1133 22
39 44 47 1.000 850 650 18
40 24 44 1.000 1048 840 16
41 2 32 1.000 1361 1308 24
42 8 49 1.000 1010 810 24
43 34 26 1.000 977 1218 19
44 40 6 1.000 750 833 22
45 28 5 1.000 736 686 19
46 9 32 1.000 1194 1074 19
47 17 37 1.000 1546 786 25
48 16 28 1.000 1054 524 21
49 15 17 1.000 971 724 16
50 3 28 1.000 880 751 22
51 45 18 1.000 912 1152 15
52 2 5 1.000 1211 1083 19
53 7 31 1.000 859 891 18
54 11 19 1.000 872 1040 25
55 7 45 1.000 1201 1371 20
56 10 43 1.000 1283 768 17
57 38 20 1.000 1156 802 15
58 19 5 1.000 928 628 18
59 46 21 1.000 1024 947 20
60 17 19 1.000 962 1106 21
61 14 46 1.000 1238 886 25
62 21 46 1.000 1173 834 24
63 14 39 1.000 881 957 17
64 14 10 1.000 984 759 16
65 8 45 1.000 1327 1233 25
66 50 13 1.000 823 811 16
67 21 12 1.000 834 888 19
68 44 6 1.000 691 810 19
69 9 43 1.000 1151 739 16
70 21 29 1.000 924 920 16
71 49 29 1.000 969 747 16
72 24 37 1.000 1077 912 17
73 17 29 1.000 1059 1136 17
74 44 33 1.000 826 719 22
75 37 15 1.000 945 1239 20
76 13 28 1.000 689 676 17
77 35 34 1.000 923 685 20
78 34 37 1.000 1130 842 21
79 40 9 1.000 854 806 16
80 13 21 1.000 820 897 21
81 46 37 1.000 993 1009 22
82 40 29 1.000 1156 910 20
83 29 46 1.000 973 1134 18
84 20 50 1.000 1026 810 18
85 4 20 1.000 960 1188 24
86 42 5 1.000 914 588 23
87 34 50 1.000 1133 925 18
88 9 41 1.000 1135 956 15
89 13 20 1.000 882 1091 21
90 17 43 1.000 1037 925 18
91 14 40 1.000 1017 1276 20
92 18 47 1.000 986 894 22
93 18 34 1.000 888 834 19
94 40 28 1.000 897 762 20
95 26 12 1.000 1091 838 24
96 15 46 1.000 886 1274 23
97 11 22 1.000 947 798 18
98 32 10 1.000 965 1009 24
99 19 13 1.000 989 806 19
100 9 15 1.000 1160 973 19
101 7 44 1.000 1389 854 24
102 48 42 1.000 1141 1019 17
103 24 7 1.000 856 850 16
104 7 10 1.000 936 1122 21
105 9 42 1.000 1338 948 21
106 30 43 1.000 1064 589 15
107 31 50 1.000 1021 920 17
108 30 7 1.000 804 793 15
109 48 1 1.000 645 682 18
110 5 44 1.000 1108 943 24
111 37 32 1.000 1008 1234 22
112 41 16 1.000 1000 1330 21
113 30 14 1.000 844 898 18
114 2 36 1.000 1149 1633 24
115 29 30 1.000 984 1135 24
116 26 14 1.000 792 1156 25
117 2 8 1.000 1210 1111 21
118 20 19 1.000 981 714 23
119 13 12 1.000 1036 606 17
120 41 30 1.000 1194 1265 17
121 42 6 1.000 601 672 17
122 46 50 1.000 1003 1053 24
123 27 17 1.000 889 735 25
124 14 6 1.000 785 832 25
125 49 43 1.000 940 573 20
126 18 27 1.000 856 752 21
127 45 8 1.000 1091 757 24
128 3 6 1.000 807 702 17
129 24 38 1.000 941 913 19
130 31 40 1.000 1432 952 23
131 23 4 1.000 925 1045 20
132 11 15 1.000 1128 938 18
133 27 3 1.000 797 813 15
134 48 11 1.000 789 709 19
135 5 25 1.000 1114 622 24
136 22 28 1.000 658 903 15
137 50 46 1.000 887 996 19
138 17 30 1.000 974 1260 18
139 1 11 1.000 609 797 25
140 22 32 1.000 988 1016 19
141 42 14 1.000 818 828 22
142 30 13 1.000 842 940 18
143 32 27 1.000 974 872 22
144 26 45 1.000 1097 1263 19
145 31 36 1.000 1134 1059 24
146 20 18 1.000 1138 798 22
147 28 38 1.000 805 707 21
148 50 38 1.000 920 750 25
149 49 10 1.000 751 769 17
150 20 6 1.000 883 573 22
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 28 47 93 4 112 38
2 47 1 62 11 81 81
3 47 33 79 3 21 48
4 33 27 38 1 241 110
5 27 50 46 2 190 198
6 33 48 58 3 106 196
7 1 12 46 7 257 157
8 50 5 24 4 209 175
9 48 3 96 6 93 23
10 1 22 44 6 139 115
11 48 14 27 4 129 113
12 22 43 73 4 170 61
13 12 34 20 4 101 235
14 33 16 57 7 91 224
15 28 9 22 4 209 166
16 3 44 54 6 147 123
17 34 23 24 2 217 130
18 48 42 40 2 151 234
19 5 38 81 1 113 41
20 47 25 34 4 97 210
21 50 40 59 8 157 144
22 47 31 50 2 235 72
23 40 37 12 3 141 195
24 42 21 37 2 152 198
25 3 32 72 5 31 161
26 33 49 58 7 64 221
27 32 4 19 4 169 217
28 44 24 42 5 86 229
29 48 15 22 5 261 185
30 49 19 57 4 205 233
31 9 10 63 9 123 190
32 42 39 29 2 173 248
33 39 20 60 12 69 208
34 16 6 94 14 139 86
35 50 8 71 3 124 141
36 39 46 77 10 147 217
37 49 18 53 4 213 181
38 15 36 61 4 116 77
39 18 26 35 3 141 216
40 44 35 40 1 154 71
41 49 30 23 4 204 197
42 36 45 60 11 74 145
43 40 11 31 5 232 266
44 50 41 25 1 147 259
45 8 29 53 3 123 158
46 1 17 61 8 192 139
47 49 2 39 8 225 85
48 49 13 48 3 169 130
49 17 7 66 11 82 133
50 47 28 67 11 214 58
51 1 47 54 4 163 54
52 33 47 68 9 210 49
53 27 1 31 3 229 236
54 50 47 71 7 143 213
55 48 27 10 1 162 180
56 12 1 39 1 118 129
57 5 48 63 2 229 93
58 3 5 66 7 118 133
59 22 27 71 5 114 201
60 14 33 71 4 223 165
61 43 27 32 6 81 239
62 34 22 28 5 278 198
63 16 1 79 8 202 180
64 9 5 85 12 212 156
65 44 22 62 7 63 92
66 23 27 70 12 74 143
67 42 12 63 7 80 43
68 38 44 39 4 239 191
69 25 23 57 7 125 186
70 40 14 49 5 73 168
71 31 5 18 2 185 190
72 37 22 47 5 103 112
73 21 1 50 3 144 57
74 32 23 59 10 151 123
75 49 28 64 12 150 174
76 4 42 45 5 118 106
77 24 49 58 9 131 134
78 15 5 72 13 189 224
79 19 28 30 3 148 137
80 10 5 72 13 220 180
81 39 1 36 6 140 172
82 20 37 18 1 105 139
83 6 34 89 13 63 74
84 8 6 62 10 137 169
85 46 44 47 8 70 203
86 18 19 40 3 238 157
87 36 46 64 3 118 82
88 26 25 10 2 151 117
89 35 28 41 7 188 119
90 30 1 64 9 50 201
91 45 18 79 9 142 196
92 11 6 69 7 87 74
93 41 44 34 2 265 266
94 29 1 36 4 219 235
95 17 9 67 7 182 42
96 2 37 42 8 182 218
97 13 22 45 7 100 217
98 7 4 66 12 86 203
99 45 26 65 8 56 112
100 38 1 39 4 266 85
101 15 49 60 10 192 157
102 26 21 55 2 188 126
103 12 8 40 4 128 139
104 29 11 43 5 84 173
105 5 31 53 7 127 116
106 16 8 65 4 177 38
107 5 9 64 4 218 180
108 7 2 34 7 183 129
109 40 36 73 8 115 165
110 27 49 51 8 54 233
111 49 9 50 4 55 246
112 11 41 44 9 131 165
113 31 11 53 6 87 109
114 13 15 69 9 64 181
115 49 39 47 7 247 90
116 1 8 19 1 215 192
117 19 10 32 5 138 110
118 20 2 46 6 126 217
119 46 14 54 5 54 64
120 13 38 46 3 208 148
121 10 43 38 4 231 73
122 33 31 76 3 140 208
123 39 11 48 4 126 120
124 20 9 33 3 92 78
125 14 6 25 2 262 100
126 19 39 46 6 192 245
127 23 14 65 3 106 176
128 25 6 38 5 147 241
129 13 47 58 6 223 136
130 20 1 71 14 202 62
131 27 31 39 4 221 105
132 8 9 72 13 116 219
133 15 6 64 11 212 115
134 1 19 21 1 101 257
135 30 38 35 5 245 193
136 34 27 73 11 217 40
137 28 7 66 3 228 61
