*Parameters
ProblemName RBWQN50A200C150W2MM_S3801
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 150
seed_num 3801
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 5 38 1.000 786 851 15
2 27 10 1.000 714 802 18
3 13 8 1.000 899 808 19
4 8 15 1.000 794 910 23
5 50 49 1.000 792 838 23
6 37 13 1.000 732 741 22
7 42 41 1.000 693 698 18
8 33 10 1.000 656 748 15
9 21 18 1.000 819 573 24
10 45 7 1.000 492 728 16
11 15 11 1.000 852 842 19
12 29 40 1.000 853 651 19
13 19 7 1.000 699 629 18
14 48 32 1.000 640 773 15
15 38 19 1.000 596 855 22
16 26 25 1.000 573 952 17
17 8 3 1.000 744 733 16
18 48 47 1.000 741 852 21
19 30 47 1.000 651 871 19
20 27 29 1.000 946 705 24
21 21 16 1.000 1101 983 22
22 29 34 1.000 592 846 19
23 45 17 1.000 643 696 20
24 43 30 1.000 1019 941 21
25 5 32 1.000 914 554 21
26 6 43 1.000 791 1039 21
27 7 2 1.000 882 675 17
28 43 11 1.000 982 880 21
29 32 7 1.000 790 611 23
30 20 15 1.000 173 216 16
31 1 29 1.000 834 735 16
32 14 40 1.000 1008 1030 25
33 41 25 1.000 724 660 16
34 17 48 1.000 683 645 18
35 17 5 1.000 631 703 22
36 48 29 1.000 726 740 16
37 47 4 1.000 1063 888 21
38 24 21 1.000 701 758 23
39 10 45 1.000 788 715 19
40 37 17 1.000 699 585 18
41 1 32 1.000 861 699 18
42 11 15 1.000 737 798 17
43 37 44 1.000 703 493 18
44 16 20 1.000 861 823 21
45 20 6 1.000 1271 770 25
46 27 19 1.000 840 708 17
47 6 40 1.000 750 666 21
48 31 45 1.000 751 813 18
49 26 16 1.000 1034 1068 17
50 10 49 1.000 745 780 19
51 4 42 1.000 1203 1031 19
52 10 46 1.000 727 699 18
53 11 2 1.000 697 756 15
54 47 49 1.000 1085 866 24
55 10 21 1.000 754 748 18
56 5 42 1.000 941 1045 23
57 43 40 1.000 872 1038 25
58 46 31 1.000 748 674 21
59 43 44 1.000 823 747 19
60 36 50 1.000 723 862 17
61 37 6 1.000 805 618 16
62 46 40 1.000 757 820 25
63 30 24 1.000 560 740 17
64 39 17 1.000 665 750 15
65 23 9 1.000 820 765 22
66 11 7 1.000 617 727 21
67 1 20 1.000 946 990 20
68 39 9 1.000 693 761 16
69 15 2 1.000 865 736 18
70 3 27 1.000 761 688 22
71 43 21 1.000 1093 778 19
72 11 22 1.000 761 853 23
73 9 16 1.000 1055 1060 17
74 30 41 1.000 894 708 24
75 13 47 1.000 882 1000 24
76 49 33 1.000 960 901 20
77 36 45 1.000 1081 1149 25
78 3 45 1.000 629 869 23
79 8 19 1.000 832 688 20
80 28 42 1.000 727 1089 16
81 22 48 1.000 789 761 16
82 2 42 1.000 869 1104 20
83 25 50 1.000 1035 613 24
84 27 36 1.000 971 871 18
85 2 31 1.000 771 637 16
86 31 13 1.000 715 784 15
87 41 10 1.000 723 587 20
88 24 3 1.000 700 921 25
89 6 8 1.000 769 596 24
90 19 23 1.000 660 707 18
91 25 47 1.000 711 758 21
92 43 27 1.000 1035 841 16
93 23 36 1.000 933 1070 21
94 46 25 1.000 748 814 20
95 5 23 1.000 663 810 23
96 40 48 1.000 898 936 19
97 16 44 1.000 547 631 19
98 24 29 1.000 660 864 24
99 28 19 1.000 792 543 15
100 9 19 1.000 928 684 24
101 29 36 1.000 881 855 20
102 13 2 1.000 997 928 15
103 4 13 1.000 921 971 25
104 49 34 1.000 800 1026 25
105 34 4 1.000 809 723 21
106 40 43 1.000 977 1239 20
107 38 43 1.000 652 1001 20
108 34 38 1.000 738 637 24
109 36 44 1.000 797 724 16
