*Parameters
ProblemName RBWQN60A240C180W2MM_S7479
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 60
num_arcs 240
num_commodities 180
seed_num 7479
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
1 34 22 1.000 675 799 17
2 53 10 1.000 565 879 20
3 14 59 1.000 675 995 24
4 8 16 1.000 767 712 19
5 2 10 1.000 618 651 15
6 5 58 1.000 710 772 21
7 44 25 1.000 520 805 17
8 57 31 1.000 974 852 16
9 50 30 1.000 773 917 19
10 22 1 1.000 798 819 23
11 42 36 1.000 689 638 15
12 35 59 1.000 730 955 20
13 57 8 1.000 591 915 19
14 49 3 1.000 807 1039 16
15 31 20 1.000 599 817 15
16 11 43 1.000 723 797 15
17 8 47 1.000 628 824 25
18 20 8 1.000 691 727 16
19 18 15 1.000 683 813 23
20 39 37 1.000 748 735 22
21 16 56 1.000 775 974 22
22 29 8 1.000 708 891 15
23 55 15 1.000 704 603 23
24 11 16 1.000 693 786 20
25 26 28 1.000 805 1007 17
26 4 35 1.000 814 859 22
27 9 59 1.000 911 837 21
28 39 57 1.000 742 800 23
29 32 9 1.000 1093 698 25
30 17 30 1.000 673 814 17
31 56 15 1.000 767 943 25
32 40 54 1.000 700 555 23
33 51 31 1.000 1033 1091 21
34 24 53 1.000 812 693 21
35 43 41 1.000 553 942 15
36 59 50 1.000 808 482 15
37 47 28 1.000 745 927 15
38 8 48 1.000 717 879 21
39 7 17 1.000 754 773 15
40 51 56 1.000 638 594 18
41 22 10 1.000 533 873 17
42 39 43 1.000 825 1145 23
43 4 27 1.000 697 1119 18
44 25 20 1.000 695 744 18
45 53 59 1.000 990 701 18
46 28 20 1.000 783 844 20
47 28 43 1.000 1058 1056 23
48 21 15 1.000 604 958 24
49 59 53 1.000 786 744 18
50 16 2 1.000 976 1017 20
51 26 39 1.000 864 845 24
52 16 17 1.000 1061 785 25
53 33 29 1.000 665 730 22
54 53 35 1.000 553 864 20
55 56 42 1.000 1006 657 17
56 4 55 1.000 963 1053 24
57 45 39 1.000 987 676 25
58 41 3 1.000 155 216 20
59 16 27 1.000 888 967 15
60 28 1 1.000 819 824 18
61 25 19 1.000 837 696 24
62 32 46 1.000 827 1023 24
63 5 27 1.000 646 679 24
64 40 25 1.000 571 776 15
65 30 4 1.000 718 830 15
66 23 7 1.000 660 973 15
67 51 28 1.000 618 956 23
68 43 29 1.000 914 736 16
69 32 43 1.000 971 1112 25
70 13 10 1.000 713 810 16
71 33 59 1.000 727 778 20
72 47 44 1.000 585 948 24
73 60 12 1.000 785 689 25
74 30 17 1.000 668 809 17
75 18 33 1.000 770 784 22
76 32 16 1.000 895 884 15
77 25 1 1.000 735 701 15
78 58 35 1.000 614 749 23
79 18 9 1.000 521 916 18
80 4 22 1.000 860 1063 20
81 17 52 1.000 890 769 21
82 4 23 1.000 756 838 22
83 51 23 1.000 613 619 15
84 60 43 1.000 760 950 15
85 27 42 1.000 1102 792 23
86 8 38 1.000 677 898 19
87 7 29 1.000 761 953 23
88 3 29 1.000 978 763 25
89 55 7 1.000 699 754 20
90 16 46 1.000 1051 888 19
91 18 26 1.000 624 831 19
92 14 26 1.000 619 842 19
93 57 15 1.000 740 606 17
94 15 35 1.000 697 675 25
95 45 30 1.000 887 795 20
96 40 26 1.000 558 830 21
97 18 55 1.000 771 982 24
98 60 57 1.000 571 674 16
99 47 22 1.000 667 919 23
100 16 14 1.000 841 839 17
101 41 60 1.000 600 626 15
102 31 4 1.000 797 816 24
103 34 30 1.000 897 721 23
104 42 40 1.000 738 662 20
105 42 16 1.000 706 803 19
106 26 31 1.000 892 890 15
107 2 19 1.000 775 627 18
